Time;Voltage [U];Voltage [V];Voltage [W];;;Current [U];Current [V];Current [W];;;Power [U];Power [V];Power [W]
05/07/2023 17:21:45:911;346.081;7.566e-307;7.566e-307;;;-5.87791;7.566e-307;7.566e-307;;;-2034.15;7.566e-307;7.566e-307
05/07/2023 17:21:45:918;346.081;1.78021e-306;1.78021e-306;;;-5.87791;1.78021e-306;1.78021e-306;;;-2034.15;1.78021e-306;1.78021e-306
05/07/2023 17:21:46:946;346.082;7.56594e-307;7.56594e-307;;;-5.87829;7.56594e-307;7.56594e-307;;;-2034.05;7.56594e-307;7.56594e-307
05/07/2023 17:21:46:961;346.082;1.69121e-306;1.69121e-306;;;-5.87829;1.69121e-306;1.69121e-306;;;-2034.05;1.69121e-306;1.69121e-306
05/07/2023 17:21:47:947;346.084;1.37959e-306;1.37959e-306;;;-5.87877;1.37959e-306;1.37959e-306;;;-2034.24;1.37959e-306;1.37959e-306
05/07/2023 17:21:47:951;346.084;1.50201e-307;1.50201e-307;;;-5.87877;1.50201e-307;1.50201e-307;;;-2034.24;1.50201e-307;1.50201e-307
05/07/2023 17:21:48:966;346.085;1.78019e-306;1.78019e-306;;;-5.87877;1.78019e-306;1.78019e-306;;;-2034.29;1.78019e-306;1.78019e-306
05/07/2023 17:21:48:969;346.085;1.50198e-307;1.50198e-307;;;-5.87877;1.50198e-307;1.50198e-307;;;-2034.29;1.50198e-307;1.50198e-307
05/07/2023 17:21:49:989;346.088;1.50199e-307;1.50199e-307;;;-5.87964;1.50199e-307;1.50199e-307;;;-2034.62;1.50199e-307;1.50199e-307
05/07/2023 17:21:49:993;346.088;1.50403e-307;1.50403e-307;;;-5.87964;1.50403e-307;1.50403e-307;;;-2034.62;1.50403e-307;1.50403e-307
05/07/2023 17:21:51:012;346.088;1.08215e-261;1.08215e-261;;;-5.87853;1.08215e-261;1.08215e-261;;;-2034.16;1.08215e-261;1.08215e-261
05/07/2023 17:21:51:015;346.088;4.13453e-262;4.13453e-262;;;-5.87853;4.13453e-262;4.13453e-262;;;-2034.16;4.13453e-262;4.13453e-262
05/07/2023 17:21:52:186;346.089;5.09333e-262;5.09333e-262;;;-5.87909;5.09333e-262;5.09333e-262;;;-2034.41;5.09333e-262;5.09333e-262
05/07/2023 17:21:52:187;346.089;9.85677e-262;9.85677e-262;;;-5.87909;9.85677e-262;9.85677e-262;;;-2034.41;9.85677e-262;9.85677e-262
05/07/2023 17:21:53:042;346.091;4.45203e-262;4.45203e-262;;;-5.87821;4.45203e-262;4.45203e-262;;;-2034.15;4.45203e-262;4.45203e-262
05/07/2023 17:21:53:045;346.091;5.72821e-262;5.72821e-262;;;-5.87821;5.72821e-262;5.72821e-262;;;-2034.15;5.72821e-262;5.72821e-262
05/07/2023 17:21:54:216;346.094;4.45201e-262;4.45201e-262;;;-5.87763;4.45201e-262;4.45201e-262;;;-2033.94;4.45201e-262;4.45201e-262
05/07/2023 17:21:54:219;346.094;1.84434e-261;1.84434e-261;;;-5.87763;1.84434e-261;1.84434e-261;;;-2033.94;1.84434e-261;1.84434e-261
05/07/2023 17:21:55:075;346.093;6.9869e-262;6.9869e-262;;;-5.87796;6.9869e-262;6.9869e-262;;;-2034.1;6.9869e-262;6.9869e-262
05/07/2023 17:21:55:078;346.093;1.50403e-307;1.50403e-307;;;-5.87796;1.50403e-307;1.50403e-307;;;-2034.1;1.50403e-307;1.50403e-307
05/07/2023 17:21:56:257;346.096;5.08146e-262;5.08146e-262;;;-5.87819;5.08146e-262;5.08146e-262;;;-2034.13;5.08146e-262;5.08146e-262
05/07/2023 17:21:56:262;346.096;1.08215e-261;1.08215e-261;;;-5.87819;1.08215e-261;1.08215e-261;;;-2034.13;1.08215e-261;1.08215e-261
05/07/2023 17:21:57:105;346.097;6.9869e-262;6.9869e-262;;;-5.87786;6.9869e-262;6.9869e-262;;;-2034.1;6.9869e-262;6.9869e-262
05/07/2023 17:21:57:108;346.097;1.42004e-234;1.42004e-234;;;-5.87786;1.42004e-234;1.42004e-234;;;-2034.1;1.42004e-234;1.42004e-234
05/07/2023 17:21:58:108;346.098;8.25622e-235;8.25622e-235;;;-5.87693;8.25622e-235;8.25622e-235;;;-2033.76;8.25622e-235;8.25622e-235
05/07/2023 17:21:58:111;346.098;3.32448e-236;3.32448e-236;;;-5.87693;3.32448e-236;3.32448e-236;;;-2033.76;3.32448e-236;3.32448e-236
05/07/2023 17:21:59:142;346.1;4.91438e-235;4.91438e-235;;;-5.87753;4.91438e-235;4.91438e-235;;;-2033.96;4.91438e-235;4.91438e-235
05/07/2023 17:21:59:145;346.1;1.22103e-234;1.22103e-234;;;-5.87753;1.22103e-234;1.22103e-234;;;-2033.96;1.22103e-234;1.22103e-234
05/07/2023 17:22:00:131;346.102;1.26276e-234;1.26276e-234;;;-5.87855;1.26276e-234;1.26276e-234;;;-2034.29;1.26276e-234;1.26276e-234
05/07/2023 17:22:00:134;346.102;1.42e-234;1.42e-234;;;-5.87855;1.42e-234;1.42e-234;;;-2034.29;1.42e-234;1.42e-234
05/07/2023 17:22:01:285;346.104;5.80209e-233;5.80209e-233;;;-5.87785;5.80209e-233;5.80209e-233;;;-2034.06;5.80209e-233;5.80209e-233
05/07/2023 17:22:01:288;346.104;1.26276e-234;1.26276e-234;;;-5.87785;1.26276e-234;1.26276e-234;;;-2034.06;1.26276e-234;1.26276e-234
05/07/2023 17:22:02:368;346.105;3.32451e-236;3.32451e-236;;;-5.87718;3.32451e-236;3.32451e-236;;;-2033.84;3.32451e-236;3.32451e-236
05/07/2023 17:22:02:371;346.105;1.73442e-234;1.73442e-234;;;-5.87718;1.73442e-234;1.73442e-234;;;-2033.84;1.73442e-234;1.73442e-234
05/07/2023 17:22:03:367;346.106;3.32447e-236;3.32447e-236;;;-5.87802;3.32447e-236;3.32447e-236;;;-2034.19;3.32447e-236;3.32447e-236
05/07/2023 17:22:03:371;346.106;1.50519e-307;1.50519e-307;;;-5.87802;1.50519e-307;1.50519e-307;;;-2034.19;1.50519e-307;1.50519e-307
05/07/2023 17:22:04:395;346.107;9.45838e-235;9.45838e-235;;;-5.87797;9.45838e-235;9.45838e-235;;;-2034.14;9.45838e-235;9.45838e-235
05/07/2023 17:22:04:398;346.107;1.42004e-234;1.42004e-234;;;-5.87797;1.42004e-234;1.42004e-234;;;-2034.14;1.42004e-234;1.42004e-234
05/07/2023 17:22:05:397;346.11;1.42004e-234;1.42004e-234;;;-5.87679;1.42004e-234;1.42004e-234;;;-2033.75;1.42004e-234;1.42004e-234
05/07/2023 17:22:05:401;346.11;4.09823e-234;4.09823e-234;;;-5.87679;4.09823e-234;4.09823e-234;;;-2033.75;4.09823e-234;4.09823e-234
05/07/2023 17:22:06:441;346.11;1.24612e-306;1.24612e-306;;;-5.87661;1.24612e-306;1.24612e-306;;;-2033.51;1.24612e-306;1.24612e-306
05/07/2023 17:22:06:446;346.11;1.8692e-306;1.8692e-306;;;-5.87661;1.8692e-306;1.8692e-306;;;-2033.51;1.8692e-306;1.8692e-306
05/07/2023 17:22:07:440;346.112;5.56288e-307;5.56288e-307;;;-5.87677;5.56288e-307;5.56288e-307;;;-2033.68;5.56288e-307;5.56288e-307
05/07/2023 17:22:07:444;346.112;8.34446e-308;8.34446e-308;;;-5.87677;8.34446e-308;8.34446e-308;;;-2033.68;8.34446e-308;8.34446e-308
05/07/2023 17:22:08:467;346.115;1.86917e-306;1.86917e-306;;;-5.87705;1.86917e-306;1.86917e-306;;;-2033.88;1.86917e-306;1.86917e-306
05/07/2023 17:22:08:473;346.115;9.34583e-307;9.34583e-307;;;-5.87705;9.34583e-307;9.34583e-307;;;-2033.88;9.34583e-307;9.34583e-307
05/07/2023 17:22:09:460;346.115;1.60219e-306;1.60219e-306;;;-5.87699;1.60219e-306;1.60219e-306;;;-2034.27;1.60219e-306;1.60219e-306
05/07/2023 17:22:09:463;346.115;7.56586e-307;7.56586e-307;;;-5.87699;7.56586e-307;7.56586e-307;;;-2034.27;7.56586e-307;7.56586e-307
05/07/2023 17:22:10:496;346.116;9.34606e-307;9.34606e-307;;;-5.87838;9.34606e-307;9.34606e-307;;;-2034.38;9.34606e-307;9.34606e-307
05/07/2023 17:22:10:499;346.116;1.33512e-306;1.33512e-306;;;-5.87838;1.33512e-306;1.33512e-306;;;-2034.38;1.33512e-306;1.33512e-306
05/07/2023 17:22:11:503;346.12;2.31418e-306;2.31418e-306;;;-5.87693;2.31418e-306;2.31418e-306;;;-2033.8;2.31418e-306;2.31418e-306
05/07/2023 17:22:11:506;346.12;1.50199e-307;1.50199e-307;;;-5.87693;1.50199e-307;1.50199e-307;;;-2033.8;1.50199e-307;1.50199e-307
05/07/2023 17:22:12:536;346.119;2.97749e-288;2.97749e-288;;;-5.87779;2.97749e-288;2.97749e-288;;;-2034.14;2.97749e-288;2.97749e-288
05/07/2023 17:22:12:542;346.119;4.7204e-288;4.7204e-288;;;-5.87779;4.7204e-288;4.7204e-288;;;-2034.14;4.7204e-288;4.7204e-288
05/07/2023 17:22:13:545;346.122;1.50284e-307;1.50284e-307;;;-5.87747;1.50284e-307;1.50284e-307;;;-2033.99;1.50284e-307;1.50284e-307
05/07/2023 17:22:13:549;346.122;3.18111e-288;3.18111e-288;;;-5.87747;3.18111e-288;3.18111e-288;;;-2033.99;3.18111e-288;3.18111e-288
05/07/2023 17:22:14:559;346.123;2.46442e-288;2.46442e-288;;;-5.8806;2.46442e-288;2.46442e-288;;;-2035.21;2.46442e-288;2.46442e-288
05/07/2023 17:22:14:563;346.123;2.46442e-288;2.46442e-288;;;-5.8806;2.46442e-288;2.46442e-288;;;-2035.21;2.46442e-288;2.46442e-288
05/07/2023 17:22:15:553;346.124;1.50283e-307;1.50283e-307;;;-5.87864;1.50283e-307;1.50283e-307;;;-2034.32;1.50283e-307;1.50283e-307
05/07/2023 17:22:15:556;346.124;5.33931e-288;5.33931e-288;;;-5.87864;5.33931e-288;5.33931e-288;;;-2034.32;5.33931e-288;5.33931e-288
05/07/2023 17:22:16:608;346.126;1.50284e-307;1.50284e-307;;;-5.87676;1.50284e-307;1.50284e-307;;;-2033.83;1.50284e-307;1.50284e-307
05/07/2023 17:22:16:614;346.126;2.97588e-288;2.97588e-288;;;-5.87676;2.97588e-288;2.97588e-288;;;-2033.83;2.97588e-288;2.97588e-288
05/07/2023 17:22:17:599;346.127;4.7204e-288;4.7204e-288;;;-5.87836;4.7204e-288;4.7204e-288;;;-2034.29;4.7204e-288;4.7204e-288
05/07/2023 17:22:17:602;346.127;1.61534e-231;1.61534e-231;;;-5.87836;1.61534e-231;1.61534e-231;;;-2034.29;1.61534e-231;1.61534e-231
05/07/2023 17:22:18:647;346.129;2.5766e-231;2.5766e-231;;;-5.87769;2.5766e-231;2.5766e-231;;;-2034.19;2.5766e-231;2.5766e-231
05/07/2023 17:22:18:650;346.129;5.47527e-231;5.47527e-231;;;-5.87769;5.47527e-231;5.47527e-231;;;-2034.19;5.47527e-231;5.47527e-231
05/07/2023 17:22:19:825;346.131;1.0004e-230;1.0004e-230;;;-5.8784;1.0004e-230;1.0004e-230;;;-2034.34;1.0004e-230;1.0004e-230
05/07/2023 17:22:19:829;346.131;1.2883e-231;1.2883e-231;;;-5.8784;1.2883e-231;1.2883e-231;;;-2034.34;1.2883e-231;1.2883e-231
05/07/2023 17:22:20:693;346.132;1.50545e-307;1.50545e-307;;;-5.87806;1.50545e-307;1.50545e-307;;;-2034.26;1.50545e-307;1.50545e-307
05/07/2023 17:22:20:696;346.132;1.69087e-231;1.69087e-231;;;-5.87806;1.69087e-231;1.69087e-231;;;-2034.26;1.69087e-231;1.69087e-231
05/07/2023 17:22:21:858;346.133;5.47527e-231;5.47527e-231;;;-5.87961;5.47527e-231;5.47527e-231;;;-2034.85;5.47527e-231;5.47527e-231
05/07/2023 17:22:21:862;346.133;1.69087e-231;1.69087e-231;;;-5.87961;1.69087e-231;1.69087e-231;;;-2034.85;1.69087e-231;1.69087e-231
05/07/2023 17:22:22:855;346.133;1.64191e-288;1.64191e-288;;;-5.87791;1.64191e-288;1.64191e-288;;;-2034.26;1.64191e-288;1.64191e-288
05/07/2023 17:22:22:859;346.133;1.50285e-307;1.50285e-307;;;-5.87791;1.50285e-307;1.50285e-307;;;-2034.26;1.50285e-307;1.50285e-307
05/07/2023 17:22:23:914;346.135;6.36543e-288;6.36543e-288;;;-5.87977;6.36543e-288;6.36543e-288;;;-2035.03;6.36543e-288;6.36543e-288
05/07/2023 17:22:23:921;346.135;1.64352e-288;1.64352e-288;;;-5.87977;1.64352e-288;1.64352e-288;;;-2035.03;1.64352e-288;1.64352e-288
05/07/2023 17:22:25:155;346.136;2.66963e-288;2.66963e-288;;;-5.87855;2.66963e-288;2.66963e-288;;;-2034.49;2.66963e-288;2.66963e-288
05/07/2023 17:22:25:158;346.136;2.66963e-288;2.66963e-288;;;-5.87855;2.66963e-288;2.66963e-288;;;-2034.49;2.66963e-288;2.66963e-288
05/07/2023 17:22:25:930;346.138;1.50283e-307;1.50283e-307;;;-5.87791;1.50283e-307;1.50283e-307;;;-2034.21;1.50283e-307;1.50283e-307
05/07/2023 17:22:25:933;346.138;3.18111e-288;3.18111e-288;;;-5.87791;3.18111e-288;3.18111e-288;;;-2034.21;3.18111e-288;3.18111e-288
05/07/2023 17:22:26:937;346.14;3.48904e-288;3.48904e-288;;;-5.87708;3.48904e-288;3.48904e-288;;;-2033.99;3.48904e-288;3.48904e-288
05/07/2023 17:22:26:941;346.14;1.50285e-307;1.50285e-307;;;-5.87708;1.50285e-307;1.50285e-307;;;-2033.99;1.50285e-307;1.50285e-307
05/07/2023 17:22:27:996;346.141;1.50285e-307;1.50285e-307;;;-5.87775;1.50285e-307;1.50285e-307;;;-2034.32;1.50285e-307;1.50285e-307
05/07/2023 17:22:27:999;346.141;1.97709e-194;1.97709e-194;;;-5.87775;1.97709e-194;1.97709e-194;;;-2034.32;1.97709e-194;1.97709e-194
05/07/2023 17:22:29:180;346.142;3.65866e-195;3.65866e-195;;;-5.87747;3.65866e-195;3.65866e-195;;;-2034.02;3.65866e-195;3.65866e-195
05/07/2023 17:22:29:184;346.142;1.50705e-307;1.50705e-307;;;-5.87747;1.50705e-307;1.50705e-307;;;-2034.02;1.50705e-307;1.50705e-307
05/07/2023 17:22:30:017;346.144;6.88887e-195;6.88887e-195;;;-5.87746;6.88887e-195;6.88887e-195;;;-2034.23;6.88887e-195;6.88887e-195
05/07/2023 17:22:30:022;346.144;6.63555e-195;6.63555e-195;;;-5.87746;6.63555e-195;6.63555e-195;;;-2034.23;6.63555e-195;6.63555e-195
05/07/2023 17:22:31:016;346.144;1.97709e-194;1.97709e-194;;;-5.87774;1.97709e-194;1.97709e-194;;;-2034.18;1.97709e-194;1.97709e-194
05/07/2023 17:22:31:019;346.144;3.65866e-195;3.65866e-195;;;-5.87774;3.65866e-195;3.65866e-195;;;-2034.18;3.65866e-195;3.65866e-195
05/07/2023 17:22:32:032;346.144;1.50705e-307;1.50705e-307;;;-16.8572;1.50705e-307;1.50705e-307;;;-6182.05;1.50705e-307;1.50705e-307
05/07/2023 17:22:32:035;346.144;6.88887e-195;6.88887e-195;;;-16.8572;6.88887e-195;6.88887e-195;;;-6182.05;6.88887e-195;6.88887e-195
05/07/2023 17:22:33:036;346.142;6.63555e-195;6.63555e-195;;;-19.5923;6.63555e-195;6.63555e-195;;;-6781.27;6.63555e-195;6.63555e-195
05/07/2023 17:22:33:039;346.142;5.58502e-195;5.58502e-195;;;-19.5923;5.58502e-195;5.58502e-195;;;-6781.27;5.58502e-195;5.58502e-195
05/07/2023 17:22:34:072;346.145;1.50706e-307;1.50706e-307;;;-19.5939;1.50706e-307;1.50706e-307;;;-6781.77;1.50706e-307;1.50706e-307
05/07/2023 17:22:34:078;346.145;1.50706e-307;1.50706e-307;;;-19.5939;1.50706e-307;1.50706e-307;;;-6781.77;1.50706e-307;1.50706e-307
05/07/2023 17:22:35:260;346.149;1.50705e-307;1.50705e-307;;;-19.5962;1.50705e-307;1.50705e-307;;;-6782.64;1.50705e-307;1.50705e-307
05/07/2023 17:22:35:263;346.149;2.15032e-195;2.15032e-195;;;-19.5962;2.15032e-195;2.15032e-195;;;-6782.64;2.15032e-195;2.15032e-195
05/07/2023 17:22:36:407;346.152;3.87263e-195;3.87263e-195;;;-19.5938;3.87263e-195;3.87263e-195;;;-6781.91;3.87263e-195;3.87263e-195
05/07/2023 17:22:36:410;346.152;4.30079e-195;4.30079e-195;;;-19.5938;4.30079e-195;4.30079e-195;;;-6781.91;4.30079e-195;4.30079e-195
05/07/2023 17:22:37:398;346.156;6.1959e-194;6.1959e-194;;;-19.5928;6.1959e-194;6.1959e-194;;;-6781.66;6.1959e-194;6.1959e-194
05/07/2023 17:22:37:404;346.156;8.9007e-307;8.9007e-307;;;-19.5928;8.9007e-307;8.9007e-307;;;-6781.66;8.9007e-307;8.9007e-307
05/07/2023 17:22:38:529;346.161;8.9007e-307;8.9007e-307;;;-19.9917;8.9007e-307;8.9007e-307;;;-6920;8.9007e-307;8.9007e-307
05/07/2023 17:22:38:532;346.161;8.9007e-307;8.9007e-307;;;-19.9917;8.9007e-307;8.9007e-307;;;-6920;8.9007e-307;8.9007e-307
05/07/2023 17:22:39:533;346.166;8.9007e-307;8.9007e-307;;;-19.9936;8.9007e-307;8.9007e-307;;;-6920.43;8.9007e-307;8.9007e-307
05/07/2023 17:22:39:539;346.166;9.34605e-307;9.34605e-307;;;-19.9936;9.34605e-307;9.34605e-307;;;-6920.43;9.34605e-307;9.34605e-307
05/07/2023 17:22:40:607;346.168;1.24611e-306;1.24611e-306;;;-19.9907;1.24611e-306;1.24611e-306;;;-6919.85;1.24611e-306;1.24611e-306
05/07/2023 17:22:40:609;346.168;7.56599e-307;7.56599e-307;;;-19.9907;7.56599e-307;7.56599e-307;;;-6919.85;7.56599e-307;7.56599e-307
05/07/2023 17:22:41:775;346.172;9.34605e-307;9.34605e-307;;;-19.9916;9.34605e-307;9.34605e-307;;;-6920.24;9.34605e-307;9.34605e-307
05/07/2023 17:22:41:778;346.172;1.15711e-306;1.15711e-306;;;-19.9916;1.15711e-306;1.15711e-306;;;-6920.24;1.15711e-306;1.15711e-306
05/07/2023 17:22:42:647;346.176;9.34611e-307;9.34611e-307;;;-19.992;9.34611e-307;9.34611e-307;;;-6920.28;9.34611e-307;9.34611e-307
05/07/2023 17:22:42:651;346.176;1.1126e-306;1.1126e-306;;;-19.992;1.1126e-306;1.1126e-306;;;-6920.28;1.1126e-306;1.1126e-306
05/07/2023 17:22:43:821;346.18;8.9007e-307;8.9007e-307;;;-19.9916;8.9007e-307;8.9007e-307;;;-6920.36;8.9007e-307;8.9007e-307
05/07/2023 17:22:43:822;346.18;1.50202e-307;1.50202e-307;;;-19.9916;1.50202e-307;1.50202e-307;;;-6920.36;1.50202e-307;1.50202e-307
05/07/2023 17:22:44:831;346.182;1.9582e-306;1.9582e-306;;;-19.9921;1.9582e-306;1.9582e-306;;;-6920.75;1.9582e-306;1.9582e-306
05/07/2023 17:22:44:834;346.182;4.10125e+98;4.10125e+98;;;-19.9921;4.10125e+98;4.10125e+98;;;-6920.75;4.10125e+98;4.10125e+98
05/07/2023 17:22:45:849;346.186;1.51888e-307;1.51888e-307;;;-19.9918;1.51888e-307;1.51888e-307;;;-6920.5;1.51888e-307;1.51888e-307
05/07/2023 17:22:45:854;346.186;1.78056e+84;1.78056e+84;;;-19.9918;1.78056e+84;1.78056e+84;;;-6920.5;1.78056e+84;1.78056e+84
05/07/2023 17:22:46:862;346.189;5.52774e+67;5.52774e+67;;;-19.9925;5.52774e+67;5.52774e+67;;;-6920.91;5.52774e+67;5.52774e+67
05/07/2023 17:22:46:865;346.189;8.56073e+67;8.56073e+67;;;-19.9925;8.56073e+67;8.56073e+67;;;-6920.91;8.56073e+67;8.56073e+67
05/07/2023 17:22:47:898;346.193;3.52038e+70;3.52038e+70;;;-19.9909;3.52038e+70;3.52038e+70;;;-6920.34;3.52038e+70;3.52038e+70
05/07/2023 17:22:47:901;346.193;5.39229e+67;5.39229e+67;;;-19.9909;5.39229e+67;5.39229e+67;;;-6920.34;5.39229e+67;5.39229e+67
05/07/2023 17:22:48:924;346.197;3.45103e+70;3.45103e+70;;;-19.9916;3.45103e+70;3.45103e+70;;;-6920.75;3.45103e+70;3.45103e+70
05/07/2023 17:22:48:928;346.197;5.5818e+67;5.5818e+67;;;-19.9916;5.5818e+67;5.5818e+67;;;-6920.75;5.5818e+67;5.5818e+67
05/07/2023 17:22:50:013;346.201;-1.09505e-230;-1.09505e-230;;;-19.9923;-1.09505e-230;-1.09505e-230;;;-6920.85;-1.09505e-230;-1.09505e-230
05/07/2023 17:22:50:017;346.201;1.51962e-307;1.51962e-307;;;-19.9923;1.51962e-307;1.51962e-307;;;-6920.85;1.51962e-307;1.51962e-307
05/07/2023 17:22:51:168;346.204;1.50202e-307;1.50202e-307;;;-19.9915;1.50202e-307;1.50202e-307;;;-6920.88;1.50202e-307;1.50202e-307
05/07/2023 17:22:51:171;346.204;1.50201e-307;1.50201e-307;;;-19.9915;1.50201e-307;1.50201e-307;;;-6920.88;1.50201e-307;1.50201e-307
05/07/2023 17:22:52:167;346.208;1.50202e-307;1.50202e-307;;;-19.9919;1.50202e-307;1.50202e-307;;;-6921.1;1.50202e-307;1.50202e-307
05/07/2023 17:22:52:171;346.208;1.15711e-306;1.15711e-306;;;-19.9919;1.15711e-306;1.15711e-306;;;-6921.1;1.15711e-306;1.15711e-306
05/07/2023 17:22:53:266;346.212;1.33512e-306;1.33512e-306;;;-19.9926;1.33512e-306;1.33512e-306;;;-6921.36;1.33512e-306;1.33512e-306
05/07/2023 17:22:53:269;346.212;1.20161e-306;1.20161e-306;;;-19.9926;1.20161e-306;1.20161e-306;;;-6921.36;1.20161e-306;1.20161e-306
05/07/2023 17:22:54:407;346.216;1.50202e-307;1.50202e-307;;;-19.9917;1.50202e-307;1.50202e-307;;;-6921.15;1.50202e-307;1.50202e-307
05/07/2023 17:22:54:413;346.216;1.50201e-307;1.50201e-307;;;-19.9917;1.50201e-307;1.50201e-307;;;-6921.15;1.50201e-307;1.50201e-307
05/07/2023 17:22:55:414;346.22;1.20161e-306;1.20161e-306;;;-19.9909;1.20161e-306;1.20161e-306;;;-6920.94;1.20161e-306;1.20161e-306
05/07/2023 17:22:55:417;346.22;1.69114e-306;1.69114e-306;;;-19.9909;1.69114e-306;1.69114e-306;;;-6920.94;1.69114e-306;1.69114e-306
05/07/2023 17:22:56:450;346.224;1.50202e-307;1.50202e-307;;;-19.9918;1.50202e-307;1.50202e-307;;;-6921.35;1.50202e-307;1.50202e-307
05/07/2023 17:22:56:453;346.224;1.50215e-307;1.50215e-307;;;-19.9918;1.50215e-307;1.50215e-307;;;-6921.35;1.50215e-307;1.50215e-307
05/07/2023 17:22:57:447;346.227;1.50199e-307;1.50199e-307;;;-19.9924;1.50199e-307;1.50199e-307;;;-6921.6;1.50199e-307;1.50199e-307
05/07/2023 17:22:57:450;346.227;1.50199e-307;1.50199e-307;;;-19.9924;1.50199e-307;1.50199e-307;;;-6921.6;1.50199e-307;1.50199e-307
05/07/2023 17:22:58:457;346.231;1.50202e-307;1.50202e-307;;;-19.9915;1.50202e-307;1.50202e-307;;;-6921.42;1.50202e-307;1.50202e-307
05/07/2023 17:22:58:461;346.231;1.78042e-306;1.78042e-306;;;-19.9915;1.78042e-306;1.78042e-306;;;-6921.42;1.78042e-306;1.78042e-306
05/07/2023 17:22:59:473;346.235;1.33508e-306;1.33508e-306;;;-19.9911;1.33508e-306;1.33508e-306;;;-6921.35;1.33508e-306;1.33508e-306
05/07/2023 17:22:59:477;346.235;1.37962e-306;1.37962e-306;;;-19.9911;1.37962e-306;1.37962e-306;;;-6921.35;1.37962e-306;1.37962e-306
05/07/2023 17:23:00:503;346.238;1.7804e-306;1.7804e-306;;;-19.9923;1.7804e-306;1.7804e-306;;;-6921.9;1.7804e-306;1.7804e-306
05/07/2023 17:23:00:509;346.238;9.34765e-307;9.34765e-307;;;-19.9923;9.34765e-307;9.34765e-307;;;-6921.9;9.34765e-307;9.34765e-307
05/07/2023 17:23:01:497;346.242;1.78021e-306;1.78021e-306;;;-19.9904;1.78021e-306;1.78021e-306;;;-6921.26;1.78021e-306;1.78021e-306
05/07/2023 17:23:01:502;346.242;1.20161e-306;1.20161e-306;;;-19.9904;1.20161e-306;1.20161e-306;;;-6921.26;1.20161e-306;1.20161e-306
05/07/2023 17:23:02:529;346.246;1.50201e-307;1.50201e-307;;;-19.9924;1.50201e-307;1.50201e-307;;;-6922.08;1.50201e-307;1.50201e-307
05/07/2023 17:23:02:533;346.246;1.502e-307;1.502e-307;;;-19.9924;1.502e-307;1.502e-307;;;-6922.08;1.502e-307;1.502e-307
05/07/2023 17:23:03:532;346.251;5.46874e-304;5.46874e-304;;;-19.9914;5.46874e-304;5.46874e-304;;;-6921.7;5.46874e-304;5.46874e-304
05/07/2023 17:23:03:535;346.251;1.11262e-306;1.11262e-306;;;-19.9914;1.11262e-306;1.11262e-306;;;-6921.7;1.11262e-306;1.11262e-306
05/07/2023 17:23:04:546;346.254;1.37962e-306;1.37962e-306;;;-19.9933;1.37962e-306;1.37962e-306;;;-6922.79;1.37962e-306;1.37962e-306
05/07/2023 17:23:04:549;346.254;5.46872e-304;5.46872e-304;;;-19.9933;5.46872e-304;5.46872e-304;;;-6922.79;5.46872e-304;5.46872e-304
05/07/2023 17:23:05:565;346.258;1.0236e-306;1.0236e-306;;;-19.9928;1.0236e-306;1.0236e-306;;;-6922.52;1.0236e-306;1.0236e-306
05/07/2023 17:23:05:569;346.258;1.50201e-307;1.50201e-307;;;-19.9928;1.50201e-307;1.50201e-307;;;-6922.52;1.50201e-307;1.50201e-307
05/07/2023 17:23:06:598;346.261;1.50201e-307;1.50201e-307;;;-19.992;1.50201e-307;1.50201e-307;;;-6922.28;1.50201e-307;1.50201e-307
05/07/2023 17:23:06:601;346.261;1.78014e-306;1.78014e-306;;;-19.992;1.78014e-306;1.78014e-306;;;-6922.28;1.78014e-306;1.78014e-306
05/07/2023 17:23:07:588;346.265;9.79073e-307;9.79073e-307;;;-19.9926;9.79073e-307;9.79073e-307;;;-6922.55;9.79073e-307;9.79073e-307
05/07/2023 17:23:07:594;346.265;5.46872e-304;5.46872e-304;;;-19.9926;5.46872e-304;5.46872e-304;;;-6922.55;5.46872e-304;5.46872e-304
05/07/2023 17:23:08:617;346.269;3.22646e-307;3.22646e-307;;;-19.9908;3.22646e-307;3.22646e-307;;;-6922.06;3.22646e-307;3.22646e-307
05/07/2023 17:23:08:619;346.269;2.44768e-307;2.44768e-307;;;-19.9908;2.44768e-307;2.44768e-307;;;-6922.06;2.44768e-307;2.44768e-307
05/07/2023 17:23:09:631;346.272;1.50196e-307;1.50196e-307;;;-19.9928;1.50196e-307;1.50196e-307;;;-6922.88;1.50196e-307;1.50196e-307
05/07/2023 17:23:09:634;346.272;1.6022e-306;1.6022e-306;;;-19.9928;1.6022e-306;1.6022e-306;;;-6922.88;1.6022e-306;1.6022e-306
05/07/2023 17:23:10:653;346.276;1.78014e-306;1.78014e-306;;;-19.9935;1.78014e-306;1.78014e-306;;;-6923.06;1.78014e-306;1.78014e-306
05/07/2023 17:23:10:657;346.276;8.34446e-308;8.34446e-308;;;-19.9935;8.34446e-308;8.34446e-308;;;-6923.06;8.34446e-308;8.34446e-308
05/07/2023 17:23:11:674;346.279;1.37963e-306;1.37963e-306;;;-19.9933;1.37963e-306;1.37963e-306;;;-6923.22;1.37963e-306;1.37963e-306
05/07/2023 17:23:11:677;346.279;2.04715e-306;2.04715e-306;;;-19.9933;2.04715e-306;2.04715e-306;;;-6923.22;2.04715e-306;2.04715e-306
