Unnamed: 0;Datetime;Iset;Igrid_avg;Vgrid_avg;Icharger;Vcharger
;05/07/2023 17:27;6.0;3.2;230.1;6.0;348.4
;05/07/2023 17:27;0.0;3.2;230.0;6.0;348.4
;05/07/2023 17:27;0.0;0.3;230.4;0.1;348.1
;05/07/2023 17:27;0.0;0.3;230.4;0.1;348.1
;05/07/2023 17:27;0.0;0.3;230.4;0.1;348.1
;05/07/2023 17:27;0.0;0.3;230.2;0.1;348.1
;05/07/2023 17:27;0.0;0.3;230.3;0.1;348.1
;05/07/2023 17:27;0.0;0.3;230.2;0.1;348.1
;05/07/2023 17:28;0.0;0.3;229.9;0.1;348.1
;05/07/2023 17:28;0.0;0.3;229.8;0.1;348.1
;05/07/2023 17:28;0.0;0.3;229.7;0.1;348.1
;05/07/2023 17:28;0.0;0.3;229.7;0.1;348.1
;05/07/2023 17:28;0.0;0.3;229.8;0.1;348.1
;05/07/2023 17:28;0.0;0.3;229.8;0.1;348.1
;05/07/2023 17:28;0.0;0.3;229.8;0.1;348.1
;05/07/2023 17:28;0.0;0.3;229.8;0.1;348.1
;05/07/2023 17:28;0.0;0.3;229.7;0.1;348.1
;05/07/2023 17:28;0.0;0.3;229.7;0.1;348.1
;05/07/2023 17:28;0.0;0.3;229.6;0.1;348.1
;05/07/2023 17:28;0.0;0.3;229.5;0.1;348.2
;05/07/2023 17:28;0.0;0.3;229.4;0.1;348.1
;05/07/2023 17:28;0.0;0.3;229.2;0.1;348.1
;05/07/2023 17:28;0.0;0.3;229.2;0.1;348.1
;05/07/2023 17:28;0.0;0.3;229.2;0.1;348.1
;05/07/2023 17:28;0.0;0.3;229.2;0.1;348.1
;05/07/2023 17:28;0.0;0.3;229.2;0.1;348.1
;05/07/2023 17:28;0.0;0.3;229.1;0.1;348.1
;05/07/2023 17:28;0.0;0.3;229.0;0.1;348.1
;05/07/2023 17:28;0.0;0.3;228.9;0.1;348.1
;05/07/2023 17:28;0.0;0.3;228.8;0.1;348.1
;05/07/2023 17:28;0.0;0.3;228.7;0.1;348.1
;05/07/2023 17:29;0.0;0.0;0.0;0.0;0.0
;05/07/2023 17:29;0.0;0.3;229.2;0.1;348.2
;05/07/2023 17:29;0.0;0.3;229.1;0.1;348.1
;05/07/2023 17:29;0.0;0.3;229.1;0.1;348.1
;05/07/2023 17:29;0.0;0.3;229.1;0.1;348.1
;05/07/2023 17:29;0.0;0.3;229.0;0.1;348.1
;05/07/2023 17:29;0.0;0.3;229.0;0.1;348.1
;05/07/2023 17:29;0.0;0.3;229.0;0.1;348.1
;05/07/2023 17:29;0.0;0.3;229.0;0.1;348.1
;05/07/2023 17:29;0.0;0.3;228.9;0.1;348.2
;05/07/2023 17:29;0.0;0.3;228.9;0.1;348.1
;05/07/2023 17:29;0.0;0.3;229.1;0.1;348.1
;05/07/2023 17:29;0.0;0.3;229.1;0.1;348.1
;05/07/2023 17:29;0.0;0.3;229.1;0.1;348.1
;05/07/2023 17:29;0.0;0.3;229.3;0.1;348.1
