Time;Voltage [U];Voltage [V];Voltage [W];;;Current [U];Current [V];Current [W];;;Power [U];Power [V];Power [W]
05/07/2023 17:42:33:947;346.002;1.37959e-306;1.37959e-306;;;-19.984;1.37959e-306;1.37959e-306;;;-6914.56;1.37959e-306;1.37959e-306
05/07/2023 17:42:35:013;346.007;1.50201e-307;1.50201e-307;;;-19.9864;1.50201e-307;1.50201e-307;;;-6915.29;1.50201e-307;1.50201e-307
05/07/2023 17:42:35:019;346.007;4.22784e-307;4.22784e-307;;;-19.9864;4.22784e-307;4.22784e-307;;;-6915.29;4.22784e-307;4.22784e-307
05/07/2023 17:42:36:388;346.01;1.50201e-307;1.50201e-307;;;-19.9884;1.50201e-307;1.50201e-307;;;-6915.98;1.50201e-307;1.50201e-307
05/07/2023 17:42:36:391;346.01;1.502e-307;1.502e-307;;;-19.9884;1.502e-307;1.502e-307;;;-6915.98;1.502e-307;1.502e-307
05/07/2023 17:42:37:052;346.018;1.1126e-306;1.1126e-306;;;-19.9889;1.1126e-306;1.1126e-306;;;-6916.24;1.1126e-306;1.1126e-306
05/07/2023 17:42:37:056;346.018;7.56599e-307;7.56599e-307;;;-19.9889;7.56599e-307;7.56599e-307;;;-6916.24;7.56599e-307;7.56599e-307
05/07/2023 17:42:38:230;346.021;1.33511e-306;1.33511e-306;;;-19.99;1.33511e-306;1.33511e-306;;;-6916.65;1.33511e-306;1.33511e-306
05/07/2023 17:42:38:233;346.021;1.06811e-306;1.06811e-306;;;-19.99;1.06811e-306;1.06811e-306;;;-6916.65;1.06811e-306;1.06811e-306
05/07/2023 17:42:39:234;346.027;1.24611e-306;1.24611e-306;;;-19.9907;1.24611e-306;1.24611e-306;;;-6916.99;1.24611e-306;1.24611e-306
05/07/2023 17:42:39:240;346.027;1.50212e-307;1.50212e-307;;;-19.9907;1.50212e-307;1.50212e-307;;;-6916.99;1.50212e-307;1.50212e-307
05/07/2023 17:42:40:283;346.033;1.50212e-307;1.50212e-307;;;-19.9894;1.50212e-307;1.50212e-307;;;-6917.15;1.50212e-307;1.50212e-307
05/07/2023 17:42:40:286;346.033;1.60221e-306;1.60221e-306;;;-19.9894;1.60221e-306;1.60221e-306;;;-6917.15;1.60221e-306;1.60221e-306
05/07/2023 17:42:41:467;346.039;1.7802e-306;1.7802e-306;;;-19.9903;1.7802e-306;1.7802e-306;;;-6916.26;1.7802e-306;1.7802e-306
05/07/2023 17:42:41:471;346.039;1.29061e-306;1.29061e-306;;;-19.9903;1.29061e-306;1.29061e-306;;;-6916.26;1.29061e-306;1.29061e-306
05/07/2023 17:42:42:309;346.043;1.7802e-306;1.7802e-306;;;-19.9906;1.7802e-306;1.7802e-306;;;-6917.08;1.7802e-306;1.7802e-306
05/07/2023 17:42:42:312;346.043;1.50201e-307;1.50201e-307;;;-19.9906;1.50201e-307;1.50201e-307;;;-6917.08;1.50201e-307;1.50201e-307
05/07/2023 17:42:43:548;346.051;1.50202e-307;1.50202e-307;;;-19.9897;1.50202e-307;1.50202e-307;;;-6917.15;1.50202e-307;1.50202e-307
05/07/2023 17:42:43:553;346.051;2.67019e-307;2.67019e-307;;;-19.9897;2.67019e-307;2.67019e-307;;;-6917.15;2.67019e-307;2.67019e-307
05/07/2023 17:42:44:730;346.057;3.22646e-307;3.22646e-307;;;-19.9913;3.22646e-307;3.22646e-307;;;-6917.73;3.22646e-307;3.22646e-307
05/07/2023 17:42:44:736;346.057;3.56032e-307;3.56032e-307;;;-19.9913;3.56032e-307;3.56032e-307;;;-6917.73;3.56032e-307;3.56032e-307
05/07/2023 17:42:45:546;346.061;7.43654e-219;7.43654e-219;;;-19.9932;7.43654e-219;7.43654e-219;;;-6918.56;7.43654e-219;7.43654e-219
05/07/2023 17:42:45:548;346.061;1.02941e-218;1.02941e-218;;;-19.9932;1.02941e-218;1.02941e-218;;;-6918.56;1.02941e-218;1.02941e-218
05/07/2023 17:42:46:540;346.067;1.73391e-221;1.73391e-221;;;-19.9893;1.73391e-221;1.73391e-221;;;-6917.17;1.73391e-221;1.73391e-221
05/07/2023 17:42:46:546;346.067;2.16105e-217;2.16105e-217;;;-19.9893;2.16105e-217;2.16105e-217;;;-6917.17;2.16105e-217;2.16105e-217
05/07/2023 17:42:47:569;346.072;5.32417e-219;5.32417e-219;;;-19.9909;5.32417e-219;5.32417e-219;;;-6917.72;5.32417e-219;5.32417e-219
05/07/2023 17:42:47:591;346.072;3.77807e-220;3.77807e-220;;;-19.9909;3.77807e-220;3.77807e-220;;;-6917.72;3.77807e-220;3.77807e-220
05/07/2023 17:42:48:569;346.077;4.02153e-221;4.02153e-221;;;-19.9917;4.02153e-221;4.02153e-221;;;-6918.07;4.02153e-221;4.02153e-221
05/07/2023 17:42:48:575;346.077;1.50598e-307;1.50598e-307;;;-19.9917;1.50598e-307;1.50598e-307;;;-6918.07;1.50598e-307;1.50598e-307
05/07/2023 17:42:50:035;346.083;1.50585e-307;1.50585e-307;;;-19.9904;1.50585e-307;1.50585e-307;;;-6917.94;1.50585e-307;1.50585e-307
05/07/2023 17:42:50:039;346.083;6.39574e-279;6.39574e-279;;;-19.9904;6.39574e-279;6.39574e-279;;;-6917.94;6.39574e-279;6.39574e-279
05/07/2023 17:42:50:625;346.088;2.29391e-278;2.29391e-278;;;-19.9898;2.29391e-278;2.29391e-278;;;-6917.68;2.29391e-278;2.29391e-278
05/07/2023 17:42:50:630;346.088;5.95503e-279;5.95503e-279;;;-19.9898;5.95503e-279;5.95503e-279;;;-6917.68;5.95503e-279;5.95503e-279
05/07/2023 17:42:51:841;346.094;5.29398e-279;5.29398e-279;;;-19.9887;5.29398e-279;5.29398e-279;;;-6917.42;5.29398e-279;5.29398e-279
05/07/2023 17:42:51:848;346.094;1.85316e-278;1.85316e-278;;;-19.9887;1.85316e-278;1.85316e-278;;;-6917.42;1.85316e-278;1.85316e-278
05/07/2023 17:42:52:823;346.096;1.10288e-278;1.10288e-278;;;-19.9888;1.10288e-278;1.10288e-278;;;-6917.58;1.10288e-278;1.10288e-278
05/07/2023 17:42:52:828;346.096;1.50326e-307;1.50326e-307;;;-19.9888;1.50326e-307;1.50326e-307;;;-6917.58;1.50326e-307;1.50326e-307
05/07/2023 17:42:53:865;346.103;1.50327e-307;1.50327e-307;;;-19.9901;1.50327e-307;1.50327e-307;;;-6918.12;1.50327e-307;1.50327e-307
05/07/2023 17:42:53:872;346.103;1.45371e-282;1.45371e-282;;;-19.9901;1.45371e-282;1.45371e-282;;;-6918.12;1.45371e-282;1.45371e-282
05/07/2023 17:42:54:861;346.107;3.44767e-282;3.44767e-282;;;-19.9908;3.44767e-282;3.44767e-282;;;-6918.36;3.44767e-282;3.44767e-282
05/07/2023 17:42:54:865;346.107;2.36944e-282;2.36944e-282;;;-19.9908;2.36944e-282;2.36944e-282;;;-6918.36;2.36944e-282;2.36944e-282
05/07/2023 17:42:55:898;346.113;9.6953e-283;9.6953e-283;;;-19.9908;9.6953e-283;9.6953e-283;;;-6918.47;9.6953e-283;9.6953e-283
05/07/2023 17:42:55:901;346.113;1.45371e-282;1.45371e-282;;;-19.9908;1.45371e-282;1.45371e-282;;;-6918.47;1.45371e-282;1.45371e-282
05/07/2023 17:42:56:892;346.115;9.15731e-283;9.15731e-283;;;-19.9897;9.15731e-283;9.15731e-283;;;-6918.26;9.15731e-283;9.15731e-283
05/07/2023 17:42:56:897;346.115;4.30845e-282;4.30845e-282;;;-19.9897;4.30845e-282;4.30845e-282;;;-6918.26;4.30845e-282;4.30845e-282
05/07/2023 17:42:57:930;346.121;2.58465e-282;2.58465e-282;;;-19.9904;2.58465e-282;2.58465e-282;;;-6918.48;2.58465e-282;2.58465e-282
05/07/2023 17:42:57:934;346.121;1.45371e-282;1.45371e-282;;;-19.9904;1.45371e-282;1.45371e-282;;;-6918.48;1.45371e-282;1.45371e-282
05/07/2023 17:42:58:756;346.123;9.69512e-283;9.69512e-283;;;-19.9894;9.69512e-283;9.69512e-283;;;-6918.24;9.69512e-283;9.69512e-283
05/07/2023 17:42:58:759;346.123;9.15714e-283;9.15714e-283;;;-19.9894;9.15714e-283;9.15714e-283;;;-6918.24;9.15714e-283;9.15714e-283
05/07/2023 17:42:59:963;346.13;1.5031e-307;1.5031e-307;;;-15.7574;1.5031e-307;1.5031e-307;;;-5453.69;1.5031e-307;1.5031e-307
05/07/2023 17:42:59:967;346.13;1.50307e-307;1.50307e-307;;;-15.7574;1.50307e-307;1.50307e-307;;;-5453.69;1.50307e-307;1.50307e-307
05/07/2023 17:43:00:772;346.132;1.46323e-261;1.46323e-261;;;-15.7561;1.46323e-261;1.46323e-261;;;-5453.18;1.46323e-261;1.46323e-261
05/07/2023 17:43:00:778;346.132;1.98783e-262;1.98783e-262;;;-15.7561;1.98783e-262;1.98783e-262;;;-5453.18;1.98783e-262;1.98783e-262
05/07/2023 17:43:01:993;346.139;1.50402e-307;1.50402e-307;;;-15.9403;1.50402e-307;1.50402e-307;;;-5540.55;1.50402e-307;1.50402e-307
05/07/2023 17:43:01:999;346.139;1.8443e-261;1.8443e-261;;;-15.9403;1.8443e-261;1.8443e-261;;;-5540.55;1.8443e-261;1.8443e-261
05/07/2023 17:43:02:996;346.138;1.46323e-261;1.46323e-261;;;-16.2576;1.46323e-261;1.46323e-261;;;-5626.9;1.46323e-261;1.46323e-261
05/07/2023 17:43:03:000;346.138;4.76967e-262;4.76967e-262;;;-16.2576;4.76967e-262;4.76967e-262;;;-5626.9;4.76967e-262;4.76967e-262
05/07/2023 17:43:04:030;346.143;1.82909e-262;1.82909e-262;;;-16.2598;1.82909e-262;1.82909e-262;;;-5627.52;1.82909e-262;1.82909e-262
05/07/2023 17:43:04:032;346.143;3.65814e-262;3.65814e-262;;;-16.2598;3.65814e-262;3.65814e-262;;;-5627.52;3.65814e-262;3.65814e-262
05/07/2023 17:43:04:832;346.144;7.63382e-262;7.63382e-262;;;-16.5504;7.63382e-262;7.63382e-262;;;-5705.1;7.63382e-262;7.63382e-262
05/07/2023 17:43:04:838;346.144;1.50408e-307;1.50408e-307;;;-16.5504;1.50408e-307;1.50408e-307;;;-5705.1;1.50408e-307;1.50408e-307
