Time,Voltage [U],Voltage [V],Voltage [W],,,Current [U],Current [V],Current [W],,,Power [U],Power [V],Power [W]
07/07/2023 14:20:58:276,346.308,1.78021e-306,1.78021e-306,,,-19.9902,1.78021e-306,1.78021e-306,,,-6922.7,1.78021e-306,1.78021e-306
07/07/2023 14:20:59:273,346.311,7.56594e-307,7.56594e-307,,,-19.9885,7.56594e-307,7.56594e-307,,,-6922.13,7.56594e-307,7.56594e-307
07/07/2023 14:21:00:326,346.315,1.69121e-306,1.69121e-306,,,-19.9882,1.69121e-306,1.69121e-306,,,-6922.12,1.69121e-306,1.69121e-306
07/07/2023 14:21:01:321,346.319,1.37959e-306,1.37959e-306,,,-19.9905,1.37959e-306,1.37959e-306,,,-6923.02,1.37959e-306,1.37959e-306
07/07/2023 14:21:02:351,346.322,1.50201e-307,1.50201e-307,,,-19.9909,1.50201e-307,1.50201e-307,,,-6923.18,1.50201e-307,1.50201e-307
07/07/2023 14:21:03:354,346.325,1.78019e-306,1.78019e-306,,,-19.9893,1.78019e-306,1.78019e-306,,,-6922.73,1.78019e-306,1.78019e-306
07/07/2023 14:21:04:398,346.328,1.50198e-307,1.50198e-307,,,-19.9889,1.50198e-307,1.50198e-307,,,-6922.68,1.50198e-307,1.50198e-307
07/07/2023 14:21:05:400,346.33,1.50199e-307,1.50199e-307,,,-19.9882,1.50199e-307,1.50199e-307,,,-6922.55,1.50199e-307,1.50199e-307
07/07/2023 14:21:06:424,346.335,1.50403e-307,1.50403e-307,,,-19.9896,1.50403e-307,1.50403e-307,,,-6923.11,1.50403e-307,1.50403e-307
07/07/2023 14:21:07:428,346.336,1.08215e-261,1.08215e-261,,,-19.9899,1.08215e-261,1.08215e-261,,,-6923.26,1.08215e-261,1.08215e-261
07/07/2023 14:21:08:437,346.34,4.13453e-262,4.13453e-262,,,-19.9915,4.13453e-262,4.13453e-262,,,-6923.89,4.13453e-262,4.13453e-262
07/07/2023 14:21:09:430,346.343,5.09333e-262,5.09333e-262,,,-19.9913,5.09333e-262,5.09333e-262,,,-6923.92,5.09333e-262,5.09333e-262
07/07/2023 14:21:10:473,346.346,9.85677e-262,9.85677e-262,,,-19.9917,9.85677e-262,9.85677e-262,,,-6924.13,9.85677e-262,9.85677e-262
07/07/2023 14:21:11:480,346.349,4.45203e-262,4.45203e-262,,,-19.9895,4.45203e-262,4.45203e-262,,,-6923.47,4.45203e-262,4.45203e-262
07/07/2023 14:21:12:506,346.352,5.72821e-262,5.72821e-262,,,-19.9889,5.72821e-262,5.72821e-262,,,-6923.25,5.72821e-262,5.72821e-262
07/07/2023 14:21:13:519,346.355,4.45201e-262,4.45201e-262,,,-19.9919,4.45201e-262,4.45201e-262,,,-6924.44,4.45201e-262,4.45201e-262
07/07/2023 14:21:14:542,346.358,1.84434e-261,1.84434e-261,,,-19.9918,1.84434e-261,1.84434e-261,,,-6924.4,1.84434e-261,1.84434e-261
07/07/2023 14:21:15:542,346.363,6.9869e-262,6.9869e-262,,,-19.9907,6.9869e-262,6.9869e-262,,,-6924.15,6.9869e-262,6.9869e-262
07/07/2023 14:21:16:585,346.368,1.50403e-307,1.50403e-307,,,-19.9914,1.50403e-307,1.50403e-307,,,-6924.43,1.50403e-307,1.50403e-307
07/07/2023 14:21:17:592,346.37,5.08146e-262,5.08146e-262,,,-19.9907,5.08146e-262,5.08146e-262,,,-6924.26,5.08146e-262,5.08146e-262
07/07/2023 14:21:18:599,346.372,1.08215e-261,1.08215e-261,,,-19.9914,1.08215e-261,1.08215e-261,,,-6924.6,1.08215e-261,1.08215e-261
07/07/2023 14:21:19:605,346.376,6.9869e-262,6.9869e-262,,,-19.9914,6.9869e-262,6.9869e-262,,,-6924.64,6.9869e-262,6.9869e-262
07/07/2023 14:21:20:641,346.379,1.42004e-234,1.42004e-234,,,-19.9905,1.42004e-234,1.42004e-234,,,-6924.29,1.42004e-234,1.42004e-234
07/07/2023 14:21:21:640,346.385,8.25622e-235,8.25622e-235,,,-19.9908,8.25622e-235,8.25622e-235,,,-6924.51,8.25622e-235,8.25622e-235
07/07/2023 14:21:22:657,346.387,3.32448e-236,3.32448e-236,,,-19.9903,3.32448e-236,3.32448e-236,,,-6924.67,3.32448e-236,3.32448e-236
07/07/2023 14:21:23:653,346.391,4.91438e-235,4.91438e-235,,,-19.9902,4.91438e-235,4.91438e-235,,,-6924.69,4.91438e-235,4.91438e-235
07/07/2023 14:21:24:687,346.394,1.22103e-234,1.22103e-234,,,-19.9898,1.22103e-234,1.22103e-234,,,-6924.46,1.22103e-234,1.22103e-234
07/07/2023 14:21:25:686,346.399,1.26276e-234,1.26276e-234,,,-19.993,1.26276e-234,1.26276e-234,,,-6925.4,1.26276e-234,1.26276e-234
07/07/2023 14:21:26:732,346.402,1.42e-234,1.42e-234,,,-19.9903,1.42e-234,1.42e-234,,,-6924.76,1.42e-234,1.42e-234
07/07/2023 14:21:27:737,346.41,5.80209e-233,5.80209e-233,,,-19.9906,5.80209e-233,5.80209e-233,,,-6924.97,5.80209e-233,5.80209e-233
07/07/2023 14:21:28:743,346.414,1.26276e-234,1.26276e-234,,,-19.9912,1.26276e-234,1.26276e-234,,,-6925.28,1.26276e-234,1.26276e-234
07/07/2023 14:21:29:744,346.417,3.32451e-236,3.32451e-236,,,-19.9905,3.32451e-236,3.32451e-236,,,-6925.13,3.32451e-236,3.32451e-236
07/07/2023 14:21:30:793,346.422,1.73442e-234,1.73442e-234,,,-19.9954,1.73442e-234,1.73442e-234,,,-6926.89,1.73442e-234,1.73442e-234
07/07/2023 14:21:31:798,346.426,3.32447e-236,3.32447e-236,,,-19.9904,3.32447e-236,3.32447e-236,,,-6925.22,3.32447e-236,3.32447e-236
07/07/2023 14:21:32:836,346.43,1.50519e-307,1.50519e-307,,,-19.9916,1.50519e-307,1.50519e-307,,,-6925.67,1.50519e-307,1.50519e-307
07/07/2023 14:21:33:838,346.435,9.45838e-235,9.45838e-235,,,-19.9904,9.45838e-235,9.45838e-235,,,-6925.38,9.45838e-235,9.45838e-235
07/07/2023 14:21:34:852,346.439,1.42004e-234,1.42004e-234,,,-19.9894,1.42004e-234,1.42004e-234,,,-6925.12,1.42004e-234,1.42004e-234
07/07/2023 14:21:35:858,346.443,1.42004e-234,1.42004e-234,,,-19.9915,1.42004e-234,1.42004e-234,,,-6925.9,1.42004e-234,1.42004e-234
07/07/2023 14:21:36:882,346.447,4.09823e-234,4.09823e-234,,,-19.9916,4.09823e-234,4.09823e-234,,,-6925.97,4.09823e-234,4.09823e-234
07/07/2023 14:21:37:888,346.452,1.24612e-306,1.24612e-306,,,-19.9912,1.24612e-306,1.24612e-306,,,-6925.89,1.24612e-306,1.24612e-306
07/07/2023 14:21:38:913,346.456,1.8692e-306,1.8692e-306,,,-19.9905,1.8692e-306,1.8692e-306,,,-6925.73,1.8692e-306,1.8692e-306
07/07/2023 14:21:39:921,346.46,5.56288e-307,5.56288e-307,,,-19.9902,5.56288e-307,5.56288e-307,,,-6925.67,5.56288e-307,5.56288e-307
07/07/2023 14:21:40:944,346.463,8.34446e-308,8.34446e-308,,,-19.9904,8.34446e-308,8.34446e-308,,,-6925.76,8.34446e-308,8.34446e-308
07/07/2023 14:21:41:953,346.469,1.86917e-306,1.86917e-306,,,-19.9903,1.86917e-306,1.86917e-306,,,-6925.81,1.86917e-306,1.86917e-306
07/07/2023 14:21:42:976,346.472,9.34583e-307,9.34583e-307,,,-19.9889,9.34583e-307,9.34583e-307,,,-6925.42,9.34583e-307,9.34583e-307
07/07/2023 14:21:43:976,346.476,1.60219e-306,1.60219e-306,,,-19.9899,1.60219e-306,1.60219e-306,,,-6925.88,1.60219e-306,1.60219e-306
07/07/2023 14:21:45:003,346.479,7.56586e-307,7.56586e-307,,,-19.9898,7.56586e-307,7.56586e-307,,,-6925.9,7.56586e-307,7.56586e-307
07/07/2023 14:21:46:013,346.485,9.34606e-307,9.34606e-307,,,-19.99,9.34606e-307,9.34606e-307,,,-6926.03,9.34606e-307,9.34606e-307
07/07/2023 14:21:47:026,346.487,1.33512e-306,1.33512e-306,,,-19.9899,1.33512e-306,1.33512e-306,,,-6926.03,1.33512e-306,1.33512e-306
07/07/2023 14:21:48:019,346.491,2.31418e-306,2.31418e-306,,,-19.9898,2.31418e-306,2.31418e-306,,,-6926.01,2.31418e-306,2.31418e-306
07/07/2023 14:21:49:075,346.496,1.50199e-307,1.50199e-307,,,-19.9899,1.50199e-307,1.50199e-307,,,-6926.13,1.50199e-307,1.50199e-307
07/07/2023 14:21:50:073,346.5,2.97749e-288,2.97749e-288,,,-19.9922,2.97749e-288,2.97749e-288,,,-6926.99,2.97749e-288,2.97749e-288
07/07/2023 14:21:51:101,346.504,4.7204e-288,4.7204e-288,,,-19.9905,4.7204e-288,4.7204e-288,,,-6926.57,4.7204e-288,4.7204e-288
07/07/2023 14:21:52:102,346.507,1.50284e-307,1.50284e-307,,,-19.9895,1.50284e-307,1.50284e-307,,,-6926.36,1.50284e-307,1.50284e-307
07/07/2023 14:21:53:135,346.511,3.18111e-288,3.18111e-288,,,-19.9915,3.18111e-288,3.18111e-288,,,-6927.06,3.18111e-288,3.18111e-288
07/07/2023 14:21:54:141,346.516,2.46442e-288,2.46442e-288,,,-19.9896,2.46442e-288,2.46442e-288,,,-6926.42,2.46442e-288,2.46442e-288
07/07/2023 14:21:55:184,346.52,2.46442e-288,2.46442e-288,,,-19.9921,2.46442e-288,2.46442e-288,,,-6927.35,2.46442e-288,2.46442e-288
07/07/2023 14:21:56:174,346.524,1.50283e-307,1.50283e-307,,,-19.99,1.50283e-307,1.50283e-307,,,-6926.72,1.50283e-307,1.50283e-307
07/07/2023 14:21:57:223,346.528,5.33931e-288,5.33931e-288,,,-19.9907,5.33931e-288,5.33931e-288,,,-6927.13,5.33931e-288,5.33931e-288
07/07/2023 14:21:58:233,346.531,1.50284e-307,1.50284e-307,,,-19.9908,1.50284e-307,1.50284e-307,,,-6927.07,1.50284e-307,1.50284e-307
07/07/2023 14:21:59:250,346.535,2.97588e-288,2.97588e-288,,,-19.9913,2.97588e-288,2.97588e-288,,,-6927.37,2.97588e-288,2.97588e-288
07/07/2023 14:22:00:250,346.54,4.7204e-288,4.7204e-288,,,-19.9904,4.7204e-288,4.7204e-288,,,-6927.39,4.7204e-288,4.7204e-288
07/07/2023 14:22:01:260,346.544,1.61534e-231,1.61534e-231,,,-19.9918,1.61534e-231,1.61534e-231,,,-6927.79,1.61534e-231,1.61534e-231
07/07/2023 14:22:02:260,346.547,2.5766e-231,2.5766e-231,,,-19.9917,2.5766e-231,2.5766e-231,,,-6927.68,2.5766e-231,2.5766e-231
07/07/2023 14:22:03:313,346.552,5.47527e-231,5.47527e-231,,,-19.9898,5.47527e-231,5.47527e-231,,,-6927.07,5.47527e-231,5.47527e-231
07/07/2023 14:22:04:302,346.555,1.0004e-230,1.0004e-230,,,-19.9905,1.0004e-230,1.0004e-230,,,-6927.43,1.0004e-230,1.0004e-230
07/07/2023 14:22:05:349,346.562,1.2883e-231,1.2883e-231,,,-19.9905,1.2883e-231,1.2883e-231,,,-6927.52,1.2883e-231,1.2883e-231
07/07/2023 14:22:06:342,346.565,1.50545e-307,1.50545e-307,,,-19.9921,1.50545e-307,1.50545e-307,,,-6928.13,1.50545e-307,1.50545e-307
07/07/2023 14:22:07:365,346.57,1.69087e-231,1.69087e-231,,,-19.9904,1.69087e-231,1.69087e-231,,,-6927.58,1.69087e-231,1.69087e-231
07/07/2023 14:22:08:375,346.574,5.47527e-231,5.47527e-231,,,-19.9893,5.47527e-231,5.47527e-231,,,-6927.35,5.47527e-231,5.47527e-231
07/07/2023 14:22:09:381,346.576,1.69087e-231,1.69087e-231,,,-19.9919,1.69087e-231,1.69087e-231,,,-6928.25,1.69087e-231,1.69087e-231
07/07/2023 14:22:10:381,346.582,1.64191e-288,1.64191e-288,,,-19.9897,1.64191e-288,1.64191e-288,,,-6927.62,1.64191e-288,1.64191e-288
07/07/2023 14:22:11:434,346.586,1.50285e-307,1.50285e-307,,,-19.9899,1.50285e-307,1.50285e-307,,,-6927.73,1.50285e-307,1.50285e-307
07/07/2023 14:22:12:433,346.589,6.36543e-288,6.36543e-288,,,-19.9908,6.36543e-288,6.36543e-288,,,-6928.12,6.36543e-288,6.36543e-288
07/07/2023 14:22:13:447,346.593,1.64352e-288,1.64352e-288,,,-19.9904,1.64352e-288,1.64352e-288,,,-6928.04,1.64352e-288,1.64352e-288
07/07/2023 14:22:14:444,346.596,2.66963e-288,2.66963e-288,,,-19.9898,2.66963e-288,2.66963e-288,,,-6927.87,2.66963e-288,2.66963e-288
07/07/2023 14:22:15:493,346.6,2.66963e-288,2.66963e-288,,,-19.9885,2.66963e-288,2.66963e-288,,,-6927.5,2.66963e-288,2.66963e-288
07/07/2023 14:22:16:500,346.603,1.50283e-307,1.50283e-307,,,-19.9898,1.50283e-307,1.50283e-307,,,-6928.02,1.50283e-307,1.50283e-307
07/07/2023 14:22:17:516,346.608,3.18111e-288,3.18111e-288,,,-19.9924,3.18111e-288,3.18111e-288,,,-6928.97,3.18111e-288,3.18111e-288
07/07/2023 14:22:18:503,346.611,3.48904e-288,3.48904e-288,,,-19.9896,3.48904e-288,3.48904e-288,,,-6928.1,3.48904e-288,3.48904e-288
07/07/2023 14:22:19:572,346.614,1.50285e-307,1.50285e-307,,,-19.9915,1.50285e-307,1.50285e-307,,,-6928.88,1.50285e-307,1.50285e-307
07/07/2023 14:22:20:582,346.617,1.50285e-307,1.50285e-307,,,-19.9918,1.50285e-307,1.50285e-307,,,-6929.08,1.50285e-307,1.50285e-307
07/07/2023 14:22:21:586,346.621,1.97709e-194,1.97709e-194,,,-19.991,1.97709e-194,1.97709e-194,,,-6928.82,1.97709e-194,1.97709e-194
07/07/2023 14:22:22:595,346.624,3.65866e-195,3.65866e-195,,,-19.9899,3.65866e-195,3.65866e-195,,,-6928.48,3.65866e-195,3.65866e-195
07/07/2023 14:22:23:612,346.627,1.50705e-307,1.50705e-307,,,-19.9895,1.50705e-307,1.50705e-307,,,-6928.44,1.50705e-307,1.50705e-307
07/07/2023 14:22:24:614,346.63,6.88887e-195,6.88887e-195,,,-19.9905,6.88887e-195,6.88887e-195,,,-6928.78,6.88887e-195,6.88887e-195
07/07/2023 14:22:25:653,346.633,6.63555e-195,6.63555e-195,,,-19.9888,6.63555e-195,6.63555e-195,,,-6928.35,6.63555e-195,6.63555e-195
07/07/2023 14:22:26:647,346.635,1.97709e-194,1.97709e-194,,,-19.9909,1.97709e-194,1.97709e-194,,,-6929.07,1.97709e-194,1.97709e-194
07/07/2023 14:22:27:671,346.639,3.65866e-195,3.65866e-195,,,-19.9893,3.65866e-195,3.65866e-195,,,-6928.58,3.65866e-195,3.65866e-195
07/07/2023 14:22:28:671,346.642,1.50705e-307,1.50705e-307,,,-19.9888,1.50705e-307,1.50705e-307,,,-6928.46,1.50705e-307,1.50705e-307
07/07/2023 14:22:29:710,346.644,6.88887e-195,6.88887e-195,,,-19.9913,6.88887e-195,6.88887e-195,,,-6929.33,6.88887e-195,6.88887e-195
07/07/2023 14:22:30:714,346.647,6.63555e-195,6.63555e-195,,,-19.9888,6.63555e-195,6.63555e-195,,,-6928.54,6.63555e-195,6.63555e-195
07/07/2023 14:22:31:740,346.65,5.58502e-195,5.58502e-195,,,-19.9902,5.58502e-195,5.58502e-195,,,-6929.1,5.58502e-195,5.58502e-195
07/07/2023 14:22:32:753,346.653,1.50706e-307,1.50706e-307,,,-19.9901,1.50706e-307,1.50706e-307,,,-6929.15,1.50706e-307,1.50706e-307
07/07/2023 14:22:33:775,346.655,1.50706e-307,1.50706e-307,,,-19.9903,1.50706e-307,1.50706e-307,,,-6929.26,1.50706e-307,1.50706e-307
07/07/2023 14:22:34:779,346.658,1.50705e-307,1.50705e-307,,,-19.9879,1.50705e-307,1.50705e-307,,,-6928.56,1.50705e-307,1.50705e-307
07/07/2023 14:22:35:825,346.662,2.15032e-195,2.15032e-195,,,-19.9895,2.15032e-195,2.15032e-195,,,-6929.4,2.15032e-195,2.15032e-195
07/07/2023 14:22:36:828,346.663,3.87263e-195,3.87263e-195,,,-19.9897,3.87263e-195,3.87263e-195,,,-6929,3.87263e-195,3.87263e-195
07/07/2023 14:22:37:831,346.666,4.30079e-195,4.30079e-195,,,-19.9887,4.30079e-195,4.30079e-195,,,-6929.1,4.30079e-195,4.30079e-195
07/07/2023 14:22:38:841,346.668,6.1959e-194,6.1959e-194,,,-19.9906,6.1959e-194,6.1959e-194,,,-6929.73,6.1959e-194,6.1959e-194
07/07/2023 14:22:39:862,346.671,8.9007e-307,8.9007e-307,,,-19.9913,8.9007e-307,8.9007e-307,,,-6929.92,8.9007e-307,8.9007e-307
07/07/2023 14:22:40:875,346.673,8.9007e-307,8.9007e-307,,,-19.9894,8.9007e-307,8.9007e-307,,,-6930.23,8.9007e-307,8.9007e-307
07/07/2023 14:22:41:891,346.676,8.9007e-307,8.9007e-307,,,-19.9894,8.9007e-307,8.9007e-307,,,-6929.49,8.9007e-307,8.9007e-307
07/07/2023 14:22:42:885,346.678,8.9007e-307,8.9007e-307,,,-19.9907,8.9007e-307,8.9007e-307,,,-6930.03,8.9007e-307,8.9007e-307
07/07/2023 14:22:43:917,346.683,9.34605e-307,9.34605e-307,,,-19.9908,9.34605e-307,9.34605e-307,,,-6930.12,9.34605e-307,9.34605e-307
07/07/2023 14:22:44:923,346.685,1.24611e-306,1.24611e-306,,,-19.9907,1.24611e-306,1.24611e-306,,,-6930.12,1.24611e-306,1.24611e-306
07/07/2023 14:22:45:963,346.687,7.56599e-307,7.56599e-307,,,-19.9913,7.56599e-307,7.56599e-307,,,-6930.45,7.56599e-307,7.56599e-307
07/07/2023 14:22:46:960,346.69,9.34605e-307,9.34605e-307,,,-19.9892,9.34605e-307,9.34605e-307,,,-6929.74,9.34605e-307,9.34605e-307
07/07/2023 14:22:47:992,346.693,1.15711e-306,1.15711e-306,,,-19.9904,1.15711e-306,1.15711e-306,,,-6930.22,1.15711e-306,1.15711e-306
07/07/2023 14:22:48:992,346.695,9.34611e-307,9.34611e-307,,,-19.9892,9.34611e-307,9.34611e-307,,,-6929.96,9.34611e-307,9.34611e-307
07/07/2023 14:22:50:029,346.698,1.1126e-306,1.1126e-306,,,-19.9889,1.1126e-306,1.1126e-306,,,-6929.91,1.1126e-306,1.1126e-306
07/07/2023 14:22:51:025,346.702,8.9007e-307,8.9007e-307,,,-19.9905,8.9007e-307,8.9007e-307,,,-6930.47,8.9007e-307,8.9007e-307
07/07/2023 14:22:52:066,346.703,1.50202e-307,1.50202e-307,,,-19.9901,1.50202e-307,1.50202e-307,,,-6930.43,1.50202e-307,1.50202e-307
07/07/2023 14:22:53:068,346.707,1.9582e-306,1.9582e-306,,,-19.9921,1.9582e-306,1.9582e-306,,,-6931.2,1.9582e-306,1.9582e-306
07/07/2023 14:22:54:084,346.709,4.10125e+98,4.10125e+98,,,-19.9889,4.10125e+98,4.10125e+98,,,-6930.12,4.10125e+98,4.10125e+98
07/07/2023 14:22:55:073,346.711,1.51888e-307,1.51888e-307,,,-19.9896,1.51888e-307,1.51888e-307,,,-6930.44,1.51888e-307,1.51888e-307
07/07/2023 14:22:56:101,346.715,1.78056e+84,1.78056e+84,,,-19.9903,1.78056e+84,1.78056e+84,,,-6930.69,1.78056e+84,1.78056e+84
07/07/2023 14:22:57:111,346.717,5.52774e+67,5.52774e+67,,,-19.9893,5.52774e+67,5.52774e+67,,,-6930.43,5.52774e+67,5.52774e+67
07/07/2023 14:22:58:144,346.72,8.56073e+67,8.56073e+67,,,-19.9883,8.56073e+67,8.56073e+67,,,-6930.23,8.56073e+67,8.56073e+67
07/07/2023 14:22:59:157,346.724,3.52038e+70,3.52038e+70,,,-19.9897,3.52038e+70,3.52038e+70,,,-6930.69,3.52038e+70,3.52038e+70
07/07/2023 14:23:00:193,346.726,5.39229e+67,5.39229e+67,,,-19.9898,5.39229e+67,5.39229e+67,,,-6930.88,5.39229e+67,5.39229e+67
07/07/2023 14:23:01:193,346.729,3.45103e+70,3.45103e+70,,,-19.9886,3.45103e+70,3.45103e+70,,,-6930.55,3.45103e+70,3.45103e+70
07/07/2023 14:23:02:217,346.732,5.5818e+67,5.5818e+67,,,-19.9894,5.5818e+67,5.5818e+67,,,-6930.86,5.5818e+67,5.5818e+67
07/07/2023 14:23:03:191,346.734,-1.09505e-230,-1.09505e-230,,,-19.9913,-1.09505e-230,-1.09505e-230,,,-6931.55,-1.09505e-230,-1.09505e-230
07/07/2023 14:23:04:255,346.738,1.51962e-307,1.51962e-307,,,-19.9897,1.51962e-307,1.51962e-307,,,-6931.15,1.51962e-307,1.51962e-307
07/07/2023 14:23:05:250,346.741,1.50202e-307,1.50202e-307,,,-19.9891,1.50202e-307,1.50202e-307,,,-6931,1.50202e-307,1.50202e-307
07/07/2023 14:23:06:319,346.743,1.50201e-307,1.50201e-307,,,-19.989,1.50201e-307,1.50201e-307,,,-6930.95,1.50201e-307,1.50201e-307
07/07/2023 14:23:07:325,346.747,1.50202e-307,1.50202e-307,,,-19.9891,1.50202e-307,1.50202e-307,,,-6931.01,1.50202e-307,1.50202e-307
07/07/2023 14:23:08:351,346.749,1.15711e-306,1.15711e-306,,,-19.9903,1.15711e-306,1.15711e-306,,,-6931.46,1.15711e-306,1.15711e-306
07/07/2023 14:23:09:352,346.752,1.33512e-306,1.33512e-306,,,-19.9898,1.33512e-306,1.33512e-306,,,-6931.43,1.33512e-306,1.33512e-306
07/07/2023 14:23:10:351,346.755,1.20161e-306,1.20161e-306,,,-19.9904,1.20161e-306,1.20161e-306,,,-6931.68,1.20161e-306,1.20161e-306
07/07/2023 14:23:11:355,346.758,1.50202e-307,1.50202e-307,,,-19.9928,1.50202e-307,1.50202e-307,,,-6932.53,1.50202e-307,1.50202e-307
07/07/2023 14:23:12:385,346.761,1.50201e-307,1.50201e-307,,,-19.9891,1.50201e-307,1.50201e-307,,,-6931.45,1.50201e-307,1.50201e-307
07/07/2023 14:23:13:392,346.764,1.20161e-306,1.20161e-306,,,-19.9897,1.20161e-306,1.20161e-306,,,-6931.73,1.20161e-306,1.20161e-306
07/07/2023 14:23:14:415,346.767,1.69114e-306,1.69114e-306,,,-19.9917,1.69114e-306,1.69114e-306,,,-6932.21,1.69114e-306,1.69114e-306
07/07/2023 14:23:15:417,346.769,1.50202e-307,1.50202e-307,,,-19.9896,1.50202e-307,1.50202e-307,,,-6931.67,1.50202e-307,1.50202e-307
07/07/2023 14:23:16:457,346.772,1.50215e-307,1.50215e-307,,,-19.9905,1.50215e-307,1.50215e-307,,,-6932.1,1.50215e-307,1.50215e-307
07/07/2023 14:23:17:463,346.776,1.50199e-307,1.50199e-307,,,-19.9903,1.50199e-307,1.50199e-307,,,-6932.06,1.50199e-307,1.50199e-307
07/07/2023 14:23:18:492,346.78,1.50199e-307,1.50199e-307,,,-19.9895,1.50199e-307,1.50199e-307,,,-6931.89,1.50199e-307,1.50199e-307
07/07/2023 14:23:19:503,346.782,1.50202e-307,1.50202e-307,,,-19.99,1.50202e-307,1.50202e-307,,,-6932.11,1.50202e-307,1.50202e-307
07/07/2023 14:23:20:552,346.785,1.78042e-306,1.78042e-306,,,-19.9899,1.78042e-306,1.78042e-306,,,-6932.14,1.78042e-306,1.78042e-306
07/07/2023 14:23:21:717,346.788,1.33508e-306,1.33508e-306,,,-19.9927,1.33508e-306,1.33508e-306,,,-6933.26,1.33508e-306,1.33508e-306
07/07/2023 14:23:22:552,346.79,1.37962e-306,1.37962e-306,,,-19.9914,1.37962e-306,1.37962e-306,,,-6932.74,1.37962e-306,1.37962e-306
07/07/2023 14:23:23:552,346.793,1.7804e-306,1.7804e-306,,,-19.9923,1.7804e-306,1.7804e-306,,,-6933.06,1.7804e-306,1.7804e-306
07/07/2023 14:23:24:602,346.796,9.34765e-307,9.34765e-307,,,-19.9919,9.34765e-307,9.34765e-307,,,-6933.04,9.34765e-307,9.34765e-307
07/07/2023 14:23:25:601,346.798,1.78021e-306,1.78021e-306,,,-19.9905,1.78021e-306,1.78021e-306,,,-6932.55,1.78021e-306,1.78021e-306
07/07/2023 14:23:26:621,346.801,1.20161e-306,1.20161e-306,,,-19.9909,1.20161e-306,1.20161e-306,,,-6932.81,1.20161e-306,1.20161e-306
07/07/2023 14:23:27:625,346.804,1.50201e-307,1.50201e-307,,,-19.99,1.50201e-307,1.50201e-307,,,-6932.57,1.50201e-307,1.50201e-307
07/07/2023 14:23:28:634,346.806,1.502e-307,1.502e-307,,,-19.9906,1.502e-307,1.502e-307,,,-6932.85,1.502e-307,1.502e-307
07/07/2023 14:23:29:641,346.808,5.46874e-304,5.46874e-304,,,-19.9901,5.46874e-304,5.46874e-304,,,-6932.65,5.46874e-304,5.46874e-304
07/07/2023 14:23:30:681,346.811,1.11262e-306,1.11262e-306,,,-19.9906,1.11262e-306,1.11262e-306,,,-6932.9,1.11262e-306,1.11262e-306
07/07/2023 14:23:31:677,346.813,1.37962e-306,1.37962e-306,,,-19.9917,1.37962e-306,1.37962e-306,,,-6933.2,1.37962e-306,1.37962e-306
07/07/2023 14:23:32:710,346.815,5.46872e-304,5.46872e-304,,,-19.9903,5.46872e-304,5.46872e-304,,,-6932.9,5.46872e-304,5.46872e-304
07/07/2023 14:23:33:710,346.818,1.0236e-306,1.0236e-306,,,-19.9901,1.0236e-306,1.0236e-306,,,-6932.85,1.0236e-306,1.0236e-306
07/07/2023 14:23:34:737,346.822,1.50201e-307,1.50201e-307,,,-19.9903,1.50201e-307,1.50201e-307,,,-6932.99,1.50201e-307,1.50201e-307
07/07/2023 14:23:35:752,346.824,1.50201e-307,1.50201e-307,,,-19.9904,1.50201e-307,1.50201e-307,,,-6933.12,1.50201e-307,1.50201e-307
07/07/2023 14:23:36:765,346.825,1.78014e-306,1.78014e-306,,,-19.9923,1.78014e-306,1.78014e-306,,,-6933.82,1.78014e-306,1.78014e-306
07/07/2023 14:23:37:766,346.828,9.79073e-307,9.79073e-307,,,-19.99,9.79073e-307,9.79073e-307,,,-6933.15,9.79073e-307,9.79073e-307
07/07/2023 14:23:38:812,346.83,5.46872e-304,5.46872e-304,,,-19.9897,5.46872e-304,5.46872e-304,,,-6933.09,5.46872e-304,5.46872e-304
07/07/2023 14:23:39:806,346.833,3.22646e-307,3.22646e-307,,,-19.9897,3.22646e-307,3.22646e-307,,,-6933.05,3.22646e-307,3.22646e-307
07/07/2023 14:23:40:849,346.837,2.44768e-307,2.44768e-307,,,-19.9894,2.44768e-307,2.44768e-307,,,-6933.04,2.44768e-307,2.44768e-307
07/07/2023 14:23:41:858,346.837,1.50196e-307,1.50196e-307,,,-19.9887,1.50196e-307,1.50196e-307,,,-6932.87,1.50196e-307,1.50196e-307
07/07/2023 14:23:42:867,346.84,1.6022e-306,1.6022e-306,,,-19.9908,1.6022e-306,1.6022e-306,,,-6933.66,1.6022e-306,1.6022e-306
07/07/2023 14:23:43:868,346.843,1.78014e-306,1.78014e-306,,,-19.9896,1.78014e-306,1.78014e-306,,,-6933.34,1.78014e-306,1.78014e-306
07/07/2023 14:23:44:923,346.844,8.34446e-308,8.34446e-308,,,-19.9891,8.34446e-308,8.34446e-308,,,-6933.22,8.34446e-308,8.34446e-308
07/07/2023 14:23:45:915,346.847,1.37963e-306,1.37963e-306,,,-19.9905,1.37963e-306,1.37963e-306,,,-6933.71,1.37963e-306,1.37963e-306
07/07/2023 14:23:46:924,346.849,2.04715e-306,2.04715e-306,,,-19.9897,2.04715e-306,2.04715e-306,,,-6933.58,2.04715e-306,2.04715e-306
07/07/2023 14:23:47:914,346.852,1.50202e-307,1.50202e-307,,,-19.99,1.50202e-307,1.50202e-307,,,-6933.76,1.50202e-307,1.50202e-307
