Time;Voltage [U];Voltage [V];Voltage [W];;;Current [U];Current [V];Current [W];;;Power [U];Power [V];Power [W]
30/06/2023 11:05:32:167;345.996;1.50585e-307;1.50585e-307;;;0.0871898;1.50585e-307;1.50585e-307;;;30.0133;1.50585e-307;1.50585e-307
30/06/2023 11:05:32:368;345.996;6.39574e-279;6.39574e-279;;;0.0867228;6.39574e-279;6.39574e-279;;;30.1133;6.39574e-279;6.39574e-279
30/06/2023 11:05:32:581;345.997;2.29391e-278;2.29391e-278;;;0.0867228;2.29391e-278;2.29391e-278;;;30.1133;2.29391e-278;2.29391e-278
30/06/2023 11:05:32:960;345.997;5.95503e-279;5.95503e-279;;;0.0869344;5.95503e-279;5.95503e-279;;;30.3415;5.95503e-279;5.95503e-279
30/06/2023 11:05:33:003;345.998;5.29398e-279;5.29398e-279;;;0.0869344;5.29398e-279;5.29398e-279;;;30.3415;5.29398e-279;5.29398e-279
30/06/2023 11:05:33:381;345.998;1.85316e-278;1.85316e-278;;;0.087804;1.85316e-278;1.85316e-278;;;30.0823;1.85316e-278;1.85316e-278
30/06/2023 11:05:33:582;345.996;1.10288e-278;1.10288e-278;;;0.087804;1.10288e-278;1.10288e-278;;;30.0823;1.10288e-278;1.10288e-278
30/06/2023 11:05:33:792;345.996;1.50326e-307;1.50326e-307;;;0.0868384;1.50326e-307;1.50326e-307;;;30.0823;1.50326e-307;1.50326e-307
30/06/2023 11:05:33:986;345.996;1.50327e-307;1.50327e-307;;;0.0868384;1.50327e-307;1.50327e-307;;;29.5305;1.50327e-307;1.50327e-307
30/06/2023 11:05:34:194;345.996;1.45371e-282;1.45371e-282;;;0.0868384;1.45371e-282;1.45371e-282;;;29.5305;1.45371e-282;1.45371e-282
30/06/2023 11:05:34:400;345.996;3.44767e-282;3.44767e-282;;;0.0853415;3.44767e-282;3.44767e-282;;;29.3371;3.44767e-282;3.44767e-282
30/06/2023 11:05:34:604;345.996;2.36944e-282;2.36944e-282;;;0.0853415;2.36944e-282;2.36944e-282;;;29.3371;2.36944e-282;2.36944e-282
30/06/2023 11:05:34:809;345.996;9.6953e-283;9.6953e-283;;;0.0847043;9.6953e-283;9.6953e-283;;;29.2076;9.6953e-283;9.6953e-283
30/06/2023 11:05:35:020;345.996;1.45371e-282;1.45371e-282;;;0.0847043;1.45371e-282;1.45371e-282;;;30.0779;1.45371e-282;1.45371e-282
30/06/2023 11:05:35:392;345.996;9.15731e-283;9.15731e-283;;;0.0843231;9.15731e-283;9.15731e-283;;;30.0779;9.15731e-283;9.15731e-283
30/06/2023 11:05:35:825;345.996;4.30845e-282;4.30845e-282;;;0.0869387;4.30845e-282;4.30845e-282;;;30.0442;4.30845e-282;4.30845e-282
30/06/2023 11:05:36:020;345.996;2.58465e-282;2.58465e-282;;;0.0869387;2.58465e-282;2.58465e-282;;;30.0442;2.58465e-282;2.58465e-282
30/06/2023 11:05:36:226;345.996;1.45371e-282;1.45371e-282;;;0.0869387;1.45371e-282;1.45371e-282;;;30.0442;1.45371e-282;1.45371e-282
30/06/2023 11:05:36:430;345.996;9.69512e-283;9.69512e-283;;;0.0867862;9.69512e-283;9.69512e-283;;;29.5829;9.69512e-283;9.69512e-283
30/06/2023 11:05:36:641;345.996;9.15714e-283;9.15714e-283;;;0.0867862;9.15714e-283;9.15714e-283;;;29.6652;9.15714e-283;9.15714e-283
