Datetime;Building Load (kWh);PV (kWh);Price (Euros/kWh);EV3 (A);EV3 (kW);EV2 (A);EV2 (kW);EV1 (A);EV1 (kW);EV0 (A);EV0 (kW)
12/12/2022 14:10;13.4912;-6.0532;0.44;20.0;6.308000063063183;20.0;6.308000063060907;0;3.483828249887933e-21;20;6.308000063065461
12/12/2022 14:15;12.9654;-5.8104;0.44;20.0;6.308000063063198;20.0;6.308000063060927;0;3.4850006896505e-21;20;6.308000063065473
12/12/2022 14:20;13.1088;-5.665;0.44;20.0;6.308000063063183;20.0;6.308000063060907;0;3.483587047851508e-21;20;6.308000063065462
12/12/2022 14:25;13.858999999999998;-5.509;0.44;20.0;6.308000063063135;20.0;6.308000063060846;0;3.4799956668261055e-21;20;6.308000063065426
12/12/2022 14:30;16.714400000000005;-5.3298000000000005;0.44;20.0;6.308000063062973;20.0;6.3080000630606365;0;3.466524558580623e-21;20;6.308000063065305
12/12/2022 14:35;15.7032;-5.099;0.44;20.0;6.308000063063016;20.0;6.308000063060691;0;3.4700020557753994e-21;20;6.308000063065336
12/12/2022 14:40;13.4364;-4.8178;0.44;20.0;6.308000063063121;20.0;6.308000063060828;0;3.478718635841812e-21;20;6.308000063065415
12/12/2022 14:45;12.590199999999998;-4.4896;0.44;20.0;6.308000063063149;20.0;6.308000063060863;0;3.4808708692230035e-21;20;6.308000063065436
12/12/2022 14:50;12.4842;-4.191999999999999;0.44;6.0;1.8923999811161312;20.0;6.308000063061206;0;3.4855483789150926e-21;20;6.308000063065635
12/12/2022 14:55;13.303999999999998;-3.915;0.44;6.0;1.892399981115805;20.0;6.308000063056188;0;1.464134151886148e-21;20;6.3080000630655935
12/12/2022 15:00;13.854;-3.5888;0.49388;6.0;1.8923999811118808;6.0;1.892399981135278;0;-7.772843228233405e-22;20;6.3080000630631
12/12/2022 15:05;13.332599999999996;-3.276;0.49388;6.0;1.892399981111944;6.0;1.8923999811354504;0;9.439433058167325e-20;20;6.308000063063113
12/12/2022 15:10;12.8082;-2.9694;0.49388;6.0;1.8923999811120096;6.0;1.892399981135632;0;6.6715580253658645e-21;20;6.308000063063127
12/12/2022 15:15;14.124;-2.6796;0.49388;6.0;1.8923999811115284;6.0;1.8923999811343213;0;8.854360409606697e-21;20;6.308000063063019
12/12/2022 15:20;14.043400000000002;-2.3234000000000004;0.49388;6.0;1.8923999811114471;6.0;1.8923999811341028;0;8.858628664596696e-21;20;6.308000063063001
12/12/2022 15:25;13.229599999999998;-1.9482;0.49388;6.0;1.8923999811115768;6.0;1.892399981134452;0;8.867519848510442e-21;20;6.30800006306303
12/12/2022 15:30;13.112600000000002;-1.6486;0.49388;6.0;1.8923999811115224;6.0;1.8923999811343064;0;8.863720583654548e-21;20;6.308000063063019
12/12/2022 15:35;12.583999999999998;-1.4466;0.49388;6.0;1.8923999811116192;6.0;1.892399981134568;0;8.870270837031546e-21;20;6.30800006306304
12/12/2022 15:40;12.702199999999998;-1.262;0.49388;6.0;1.8923999811115293;6.0;1.8923999811343253;0;8.864241447112414e-21;20;6.30800006306302
