Time;Voltage [U];Voltage [V];Voltage [W];;;Current [U];Current [V];Current [W];;;Power [U];Power [V];Power [W]
05/07/2023 17:53:08:654;345.996;1.50202e-307;1.50202e-307;;;0.0895227;1.50202e-307;1.50202e-307;;;30.961;1.50202e-307;1.50202e-307
05/07/2023 17:53:08:657;345.996;1.50201e-307;1.50201e-307;;;0.0895227;1.50201e-307;1.50201e-307;;;30.961;1.50201e-307;1.50201e-307
05/07/2023 17:53:09:651;345.997;1.50201e-307;1.50201e-307;;;0.0901953;1.50201e-307;1.50201e-307;;;31.3873;1.50201e-307;1.50201e-307
05/07/2023 17:53:09:655;345.997;8.90104e-307;8.90104e-307;;;0.0901953;8.90104e-307;8.90104e-307;;;31.3873;8.90104e-307;8.90104e-307
05/07/2023 17:53:10:676;345.997;7.56593e-307;7.56593e-307;;;0.0907588;7.56593e-307;7.56593e-307;;;31.4244;7.56593e-307;7.56593e-307
05/07/2023 17:53:10:678;345.997;7.56593e-307;7.56593e-307;;;0.0907588;7.56593e-307;7.56593e-307;;;31.4244;7.56593e-307;7.56593e-307
05/07/2023 17:53:11:694;345.999;1.69119e-306;1.69119e-306;;;0.0896123;1.69119e-306;1.69119e-306;;;31.1472;1.69119e-306;1.69119e-306
05/07/2023 17:53:11:697;345.999;1.60221e-306;1.60221e-306;;;0.0896123;1.60221e-306;1.60221e-306;;;31.1472;1.60221e-306;1.60221e-306
05/07/2023 17:53:12:716;345.997;1.11261e-306;1.11261e-306;;;0.0908007;1.11261e-306;1.11261e-306;;;31.4758;1.11261e-306;1.11261e-306
05/07/2023 17:53:12:719;345.997;1.86922e-306;1.86922e-306;;;0.0908007;1.86922e-306;1.86922e-306;;;31.4758;1.86922e-306;1.86922e-306
05/07/2023 17:53:13:707;345.996;3.22646e-307;3.22646e-307;;;0.0895814;3.22646e-307;3.22646e-307;;;31.1481;3.22646e-307;3.22646e-307
05/07/2023 17:53:13:710;345.996;2.44768e-307;2.44768e-307;;;0.0895814;2.44768e-307;2.44768e-307;;;31.1481;2.44768e-307;2.44768e-307
05/07/2023 17:53:14:742;345.997;1.00133e-307;1.00133e-307;;;0.0897616;1.00133e-307;1.00133e-307;;;31.1616;1.00133e-307;1.00133e-307
05/07/2023 17:53:14:744;345.997;1.22384e-307;1.22384e-307;;;0.0897616;1.22384e-307;1.22384e-307;;;31.1616;1.22384e-307;1.22384e-307
05/07/2023 17:53:15:762;345.997;2.13621e-306;2.13621e-306;;;0.0901426;2.13621e-306;2.13621e-306;;;31.2243;2.13621e-306;2.13621e-306
05/07/2023 17:53:15:765;345.997;8.01102e-307;8.01102e-307;;;0.0901426;8.01102e-307;8.01102e-307;;;31.2243;8.01102e-307;8.01102e-307
05/07/2023 17:53:16:773;345.996;1.29061e-306;1.29061e-306;;;0.0891631;1.29061e-306;1.29061e-306;;;30.8158;1.29061e-306;1.29061e-306
05/07/2023 17:53:16:776;345.996;1.24611e-306;1.24611e-306;;;0.0891631;1.24611e-306;1.24611e-306;;;30.8158;1.24611e-306;1.24611e-306
05/07/2023 17:53:17:780;345.996;1.11261e-306;1.11261e-306;;;0.0902646;1.11261e-306;1.11261e-306;;;31.3433;1.11261e-306;1.11261e-306
05/07/2023 17:53:17:783;345.996;8.01098e-307;8.01098e-307;;;0.0902646;8.01098e-307;8.01098e-307;;;31.3433;8.01098e-307;8.01098e-307
05/07/2023 17:53:18:803;345.997;1.37962e-306;1.37962e-306;;;0.0896861;1.37962e-306;1.37962e-306;;;31.0779;1.37962e-306;1.37962e-306
05/07/2023 17:53:18:808;345.997;1.11261e-306;1.11261e-306;;;0.0896861;1.11261e-306;1.11261e-306;;;31.0779;1.11261e-306;1.11261e-306
05/07/2023 17:53:19:806;345.997;7.56599e-307;7.56599e-307;;;0.0892919;7.56599e-307;7.56599e-307;;;30.9989;7.56599e-307;7.56599e-307
05/07/2023 17:53:19:811;345.997;8.01101e-307;8.01101e-307;;;0.0892919;8.01101e-307;8.01101e-307;;;30.9989;8.01101e-307;8.01101e-307
05/07/2023 17:53:20:822;345.996;1.502e-307;1.502e-307;;;0.0893344;1.502e-307;1.502e-307;;;31.0729;1.502e-307;1.502e-307
05/07/2023 17:53:20:825;345.996;1.50199e-307;1.50199e-307;;;0.0893344;1.50199e-307;1.50199e-307;;;31.0729;1.50199e-307;1.50199e-307
05/07/2023 17:53:21:842;345.997;7.56577e-307;7.56577e-307;;;0.0885435;7.56577e-307;7.56577e-307;;;30.6041;7.56577e-307;7.56577e-307
05/07/2023 17:53:21:845;345.997;1.3796e-306;1.3796e-306;;;0.0885435;1.3796e-306;1.3796e-306;;;30.6041;1.3796e-306;1.3796e-306
05/07/2023 17:53:22:861;345.997;1.60217e-306;1.60217e-306;;;0.0893347;1.60217e-306;1.60217e-306;;;30.9327;1.60217e-306;1.60217e-306
