Time,Voltage [U],Voltage [V],Voltage [W],,,Current [U],Current [V],Current [W],,,Power [U],Power [V],Power [W]
30/06/2023 10:35:07:190,345.993,2.29391e-278,2.29391e-278,,,0.0863569,2.29391e-278,2.29391e-278,,,29.8967,2.29391e-278,2.29391e-278
30/06/2023 10:35:07:604,345.994,5.95503e-279,5.95503e-279,,,0.0851854,5.95503e-279,5.95503e-279,,,29.5111,5.95503e-279,5.95503e-279
30/06/2023 10:35:07:986,345.994,5.29398e-279,5.29398e-279,,,0.0851854,5.29398e-279,5.29398e-279,,,29.5111,5.29398e-279,5.29398e-279
30/06/2023 10:35:08:028,345.994,1.85316e-278,1.85316e-278,,,0.0851854,1.85316e-278,1.85316e-278,,,29.5111,1.85316e-278,1.85316e-278
30/06/2023 10:35:08:394,345.993,1.10288e-278,1.10288e-278,,,0.086318,1.10288e-278,1.10288e-278,,,29.8859,1.10288e-278,1.10288e-278
30/06/2023 10:35:08:825,345.994,1.50326e-307,1.50326e-307,,,0.086012,1.50326e-307,1.50326e-307,,,29.7401,1.50326e-307,1.50326e-307
30/06/2023 10:35:09:032,345.994,1.50327e-307,1.50327e-307,,,0.086012,1.50327e-307,1.50327e-307,,,29.7401,1.50327e-307,1.50327e-307
30/06/2023 10:35:09:247,345.994,1.45371e-282,1.45371e-282,,,0.0858063,1.45371e-282,1.45371e-282,,,29.732,1.45371e-282,1.45371e-282
30/06/2023 10:35:09:625,345.994,3.44767e-282,3.44767e-282,,,0.0858063,3.44767e-282,3.44767e-282,,,29.732,3.44767e-282,3.44767e-282
30/06/2023 10:35:10:048,345.994,2.36944e-282,2.36944e-282,,,0.0847742,2.36944e-282,2.36944e-282,,,29.428,2.36944e-282,2.36944e-282
30/06/2023 10:35:10:246,345.993,9.6953e-283,9.6953e-283,,,0.0856586,9.6953e-283,9.6953e-283,,,29.6185,9.6953e-283,9.6953e-283
30/06/2023 10:35:10:461,345.993,1.45371e-282,1.45371e-282,,,0.0856586,1.45371e-282,1.45371e-282,,,29.6185,1.45371e-282,1.45371e-282
30/06/2023 10:35:10:845,345.994,9.15731e-283,9.15731e-283,,,0.0859152,9.15731e-283,9.15731e-283,,,29.7296,9.15731e-283,9.15731e-283
30/06/2023 10:35:11:269,345.994,4.30845e-282,4.30845e-282,,,0.085259,4.30845e-282,4.30845e-282,,,29.575,4.30845e-282,4.30845e-282
30/06/2023 10:35:11:466,345.994,2.58465e-282,2.58465e-282,,,0.085259,2.58465e-282,2.58465e-282,,,29.575,2.58465e-282,2.58465e-282
30/06/2023 10:35:11:677,345.993,1.45371e-282,1.45371e-282,,,0.0858654,1.45371e-282,1.45371e-282,,,29.7156,1.45371e-282,1.45371e-282
30/06/2023 10:35:12:059,345.993,9.69512e-283,9.69512e-283,,,0.0858654,9.69512e-283,9.69512e-283,,,29.7156,9.69512e-283,9.69512e-283
30/06/2023 10:35:12:490,345.994,9.15714e-283,9.15714e-283,,,0.0837972,9.15714e-283,9.15714e-283,,,29.0118,9.15714e-283,9.15714e-283
30/06/2023 10:35:12:684,345.994,1.5031e-307,1.5031e-307,,,0.0849845,1.5031e-307,1.5031e-307,,,29.4598,1.5031e-307,1.5031e-307
30/06/2023 10:35:12:910,345.994,1.50307e-307,1.50307e-307,,,0.0849845,1.50307e-307,1.50307e-307,,,29.4598,1.50307e-307,1.50307e-307
30/06/2023 10:35:13:279,345.994,1.46323e-261,1.46323e-261,,,0.0854692,1.46323e-261,1.46323e-261,,,29.6328,1.46323e-261,1.46323e-261
30/06/2023 10:35:13:697,345.994,1.98783e-262,1.98783e-262,,,0.0864295,1.98783e-262,1.98783e-262,,,29.9028,1.98783e-262,1.98783e-262
30/06/2023 10:35:14:079,345.994,1.50402e-307,1.50402e-307,,,0.0864295,1.50402e-307,1.50402e-307,,,29.9028,1.50402e-307,1.50402e-307
30/06/2023 10:35:14:134,345.994,1.8443e-261,1.8443e-261,,,0.085906,1.8443e-261,1.8443e-261,,,29.7351,1.8443e-261,1.8443e-261
