Time,Voltage [U],Voltage [V],Voltage [W],,,Current [U],Current [V],Current [W],,,Power [U],Power [V],Power [W]
05/07/2023 16:59:12:519,345.995,1.29061e-306,1.29061e-306,,,0.0901434,1.29061e-306,1.29061e-306,,,31.2113,1.29061e-306,1.29061e-306
05/07/2023 16:59:13:496,345.996,1.7802e-306,1.7802e-306,,,0.0900711,1.7802e-306,1.7802e-306,,,31.1556,1.7802e-306,1.7802e-306
05/07/2023 16:59:13:500,345.996,1.50201e-307,1.50201e-307,,,0.0900711,1.50201e-307,1.50201e-307,,,31.1556,1.50201e-307,1.50201e-307
05/07/2023 16:59:14:334,345.997,1.50202e-307,1.50202e-307,,,0.0894708,1.50202e-307,1.50202e-307,,,30.9564,1.50202e-307,1.50202e-307
05/07/2023 16:59:14:336,345.997,2.67019e-307,2.67019e-307,,,0.0894708,2.67019e-307,2.67019e-307,,,30.9564,2.67019e-307,2.67019e-307
05/07/2023 16:59:15:335,345.996,3.22646e-307,3.22646e-307,,,0.0892896,3.22646e-307,3.22646e-307,,,30.9103,3.22646e-307,3.22646e-307
05/07/2023 16:59:15:338,345.996,3.56032e-307,3.56032e-307,,,0.0892896,3.56032e-307,3.56032e-307,,,30.9103,3.56032e-307,3.56032e-307
05/07/2023 16:59:16:365,345.996,7.43654e-219,7.43654e-219,,,0.090261,7.43654e-219,7.43654e-219,,,31.249,7.43654e-219,7.43654e-219
05/07/2023 16:59:16:368,345.996,1.02941e-218,1.02941e-218,,,0.090261,1.02941e-218,1.02941e-218,,,31.249,1.02941e-218,1.02941e-218
05/07/2023 16:59:17:372,345.997,1.73391e-221,1.73391e-221,,,0.0888705,1.73391e-221,1.73391e-221,,,30.7555,1.73391e-221,1.73391e-221
05/07/2023 16:59:17:377,345.997,2.16105e-217,2.16105e-217,,,0.0888705,2.16105e-217,2.16105e-217,,,30.7555,2.16105e-217,2.16105e-217
05/07/2023 16:59:18:404,345.995,5.32417e-219,5.32417e-219,,,0.0905696,5.32417e-219,5.32417e-219,,,31.3777,5.32417e-219,5.32417e-219
05/07/2023 16:59:18:407,345.995,3.77807e-220,3.77807e-220,,,0.0905696,3.77807e-220,3.77807e-220,,,31.3777,3.77807e-220,3.77807e-220
05/07/2023 16:59:19:410,345.996,4.02153e-221,4.02153e-221,,,0.0904649,4.02153e-221,4.02153e-221,,,31.3914,4.02153e-221,4.02153e-221
05/07/2023 16:59:19:414,345.996,1.50598e-307,1.50598e-307,,,0.0904649,1.50598e-307,1.50598e-307,,,31.3914,1.50598e-307,1.50598e-307
05/07/2023 16:59:20:444,345.996,1.50585e-307,1.50585e-307,,,0.0895588,1.50585e-307,1.50585e-307,,,31.0059,1.50585e-307,1.50585e-307
05/07/2023 16:59:20:447,345.996,6.39574e-279,6.39574e-279,,,0.0895588,6.39574e-279,6.39574e-279,,,31.0059,6.39574e-279,6.39574e-279
05/07/2023 16:59:21:446,345.996,2.29391e-278,2.29391e-278,,,-2.57788,2.29391e-278,2.29391e-278,,,-1077.88,2.29391e-278,2.29391e-278
05/07/2023 16:59:21:450,345.996,5.95503e-279,5.95503e-279,,,-2.57788,5.95503e-279,5.95503e-279,,,-1077.88,5.95503e-279,5.95503e-279
05/07/2023 16:59:22:457,345.998,5.29398e-279,5.29398e-279,,,-8.49165,5.29398e-279,5.29398e-279,,,-2938.02,5.29398e-279,5.29398e-279
05/07/2023 16:59:22:463,345.998,1.85316e-278,1.85316e-278,,,-8.49165,1.85316e-278,1.85316e-278,,,-2938.02,1.85316e-278,1.85316e-278
05/07/2023 16:59:23:466,345.999,1.10288e-278,1.10288e-278,,,-8.49435,1.10288e-278,1.10288e-278,,,-2939.01,1.10288e-278,1.10288e-278
05/07/2023 16:59:23:470,345.999,1.50326e-307,1.50326e-307,,,-8.49435,1.50326e-307,1.50326e-307,,,-2939.01,1.50326e-307,1.50326e-307
05/07/2023 16:59:24:484,346,1.50327e-307,1.50327e-307,,,-5.88124,1.50327e-307,1.50327e-307,,,-2034.57,1.50327e-307,1.50327e-307
05/07/2023 16:59:24:490,346,1.45371e-282,1.45371e-282,,,-5.88124,1.45371e-282,1.45371e-282,,,-2034.57,1.45371e-282,1.45371e-282
05/07/2023 16:59:25:492,346.003,3.44767e-282,3.44767e-282,,,-5.87792,3.44767e-282,3.44767e-282,,,-2033.6,3.44767e-282,3.44767e-282
05/07/2023 16:59:25:496,346.003,2.36944e-282,2.36944e-282,,,-5.87792,2.36944e-282,2.36944e-282,,,-2033.6,2.36944e-282,2.36944e-282
05/07/2023 16:59:26:529,346.004,9.6953e-283,9.6953e-283,,,-5.87891,9.6953e-283,9.6953e-283,,,-2033.96,9.6953e-283,9.6953e-283
05/07/2023 16:59:26:532,346.004,1.45371e-282,1.45371e-282,,,-5.87891,1.45371e-282,1.45371e-282,,,-2033.96,1.45371e-282,1.45371e-282
05/07/2023 16:59:27:546,346.006,9.15731e-283,9.15731e-283,,,-5.87799,9.15731e-283,9.15731e-283,,,-2033.66,9.15731e-283,9.15731e-283
05/07/2023 16:59:27:552,346.006,4.30845e-282,4.30845e-282,,,-5.87799,4.30845e-282,4.30845e-282,,,-2033.66,4.30845e-282,4.30845e-282
05/07/2023 16:59:28:559,346.008,2.58465e-282,2.58465e-282,,,-5.87822,2.58465e-282,2.58465e-282,,,-2033.66,2.58465e-282,2.58465e-282
05/07/2023 16:59:28:561,346.008,1.45371e-282,1.45371e-282,,,-5.87822,1.45371e-282,1.45371e-282,,,-2033.66,1.45371e-282,1.45371e-282
05/07/2023 16:59:29:552,346.008,9.69512e-283,9.69512e-283,,,-5.87871,9.69512e-283,9.69512e-283,,,-2033.86,9.69512e-283,9.69512e-283
05/07/2023 16:59:29:555,346.008,9.15714e-283,9.15714e-283,,,-5.87871,9.15714e-283,9.15714e-283,,,-2033.86,9.15714e-283,9.15714e-283
05/07/2023 16:59:30:605,346.012,1.5031e-307,1.5031e-307,,,-12.7206,1.5031e-307,1.5031e-307,,,-4401.91,1.5031e-307,1.5031e-307
05/07/2023 16:59:30:608,346.012,1.50307e-307,1.50307e-307,,,-12.7206,1.50307e-307,1.50307e-307,,,-4401.91,1.50307e-307,1.50307e-307
05/07/2023 16:59:31:608,346.014,1.46323e-261,1.46323e-261,,,-12.7273,1.46323e-261,1.46323e-261,,,-4403.55,1.46323e-261,1.46323e-261
05/07/2023 16:59:31:611,346.014,1.98783e-262,1.98783e-262,,,-12.7273,1.98783e-262,1.98783e-262,,,-4403.55,1.98783e-262,1.98783e-262
05/07/2023 16:59:32:625,346.017,1.50402e-307,1.50402e-307,,,-12.7264,1.50402e-307,1.50402e-307,,,-4403.34,1.50402e-307,1.50402e-307
05/07/2023 16:59:32:630,346.017,1.8443e-261,1.8443e-261,,,-12.7264,1.8443e-261,1.8443e-261,,,-4403.34,1.8443e-261,1.8443e-261
05/07/2023 16:59:33:617,346.02,1.46323e-261,1.46323e-261,,,-5.88336,1.46323e-261,1.46323e-261,,,-2035.1,1.46323e-261,1.46323e-261
05/07/2023 16:59:33:621,346.02,4.76967e-262,4.76967e-262,,,-5.88336,4.76967e-262,4.76967e-262,,,-2035.1,4.76967e-262,4.76967e-262
05/07/2023 16:59:34:658,346.022,1.82909e-262,1.82909e-262,,,-5.877,1.82909e-262,1.82909e-262,,,-2033.4,1.82909e-262,1.82909e-262
05/07/2023 16:59:34:661,346.022,3.65814e-262,3.65814e-262,,,-5.877,3.65814e-262,3.65814e-262,,,-2033.4,3.65814e-262,3.65814e-262
05/07/2023 16:59:35:671,346.024,7.63382e-262,7.63382e-262,,,-5.87646,7.63382e-262,7.63382e-262,,,-2033.14,7.63382e-262,7.63382e-262
05/07/2023 16:59:35:674,346.024,1.50408e-307,1.50408e-307,,,-5.87646,1.50408e-307,1.50408e-307,,,-2033.14,1.50408e-307,1.50408e-307
05/07/2023 16:59:36:680,346.026,8.14921e-261,8.14921e-261,,,-5.87621,8.14921e-261,8.14921e-261,,,-2033.07,8.14921e-261,8.14921e-261
05/07/2023 16:59:36:686,346.026,1.50408e-307,1.50408e-307,,,-5.87621,1.50408e-307,1.50408e-307,,,-2033.07,1.50408e-307,1.50408e-307
05/07/2023 16:59:37:677,346.027,1.50403e-307,1.50403e-307,,,-5.87889,1.50403e-307,1.50403e-307,,,-2034.04,1.50403e-307,1.50403e-307
05/07/2023 16:59:37:681,346.027,8.34431e-308,8.34431e-308,,,-5.87889,8.34431e-308,8.34431e-308,,,-2034.04,8.34431e-308,8.34431e-308
05/07/2023 16:59:38:719,346.028,8.34487e-308,8.34487e-308,,,-5.87822,8.34487e-308,8.34487e-308,,,-2033.71,8.34487e-308,8.34487e-308
05/07/2023 16:59:38:721,346.028,8.34431e-308,8.34431e-308,,,-5.87822,8.34431e-308,8.34431e-308,,,-2033.71,8.34431e-308,8.34431e-308
05/07/2023 16:59:39:707,346.029,8.34551e-308,8.34551e-308,,,-5.87609,8.34551e-308,8.34551e-308,,,-2033.03,8.34551e-308,8.34551e-308
05/07/2023 16:59:39:710,346.029,8.01067e-307,8.01067e-307,,,-5.87609,8.01067e-307,8.01067e-307,,,-2033.03,8.01067e-307,8.01067e-307
05/07/2023 16:59:40:743,346.032,1.78021e-306,1.78021e-306,,,-5.87704,1.78021e-306,1.78021e-306,,,-2033.34,1.78021e-306,1.78021e-306
05/07/2023 16:59:40:746,346.032,4.52075e-302,4.52075e-302,,,-5.87704,4.52075e-302,4.52075e-302,,,-2033.34,4.52075e-302,4.52075e-302
05/07/2023 16:59:41:743,346.032,4.52076e-302,4.52076e-302,,,-5.87898,4.52076e-302,4.52076e-302,,,-2034.16,4.52076e-302,4.52076e-302
05/07/2023 16:59:41:746,346.032,4.52075e-302,4.52075e-302,,,-5.87898,4.52075e-302,4.52075e-302,,,-2034.16,4.52075e-302,4.52075e-302
05/07/2023 16:59:42:766,346.033,1.29071e-306,1.29071e-306,,,-5.87644,1.29071e-306,1.29071e-306,,,-2033.29,1.29071e-306,1.29071e-306
05/07/2023 16:59:42:769,346.033,6.19806e-303,6.19806e-303,,,-5.87644,6.19806e-303,6.19806e-303,,,-2033.29,6.19806e-303,6.19806e-303
05/07/2023 16:59:43:766,346.035,2.38967e-297,2.38967e-297,,,-5.87724,2.38967e-297,2.38967e-297,,,-2033.47,2.38967e-297,2.38967e-297
05/07/2023 16:59:43:770,346.035,4.3613e-289,4.3613e-289,,,-5.87724,4.3613e-289,4.3613e-289,,,-2033.47,4.3613e-289,4.3613e-289
05/07/2023 16:59:44:802,346.037,8.34844e-308,8.34844e-308,,,-5.87777,8.34844e-308,8.34844e-308,,,-2033.71,8.34844e-308,8.34844e-308
05/07/2023 16:59:44:805,346.037,8.34844e-308,8.34844e-308,,,-5.87777,8.34844e-308,8.34844e-308,,,-2033.71,8.34844e-308,8.34844e-308
05/07/2023 16:59:45:803,346.038,1.74452e-288,1.74452e-288,,,-5.87813,1.74452e-288,1.74452e-288,,,-2033.87,1.74452e-288,1.74452e-288
05/07/2023 16:59:45:805,346.038,2.36179e-288,2.36179e-288,,,-5.87813,2.36179e-288,2.36179e-288,,,-2033.87,2.36179e-288,2.36179e-288
05/07/2023 16:59:46:835,346.04,3.49274e-288,3.49274e-288,,,-5.87728,3.49274e-288,3.49274e-288,,,-2033.47,3.49274e-288,3.49274e-288
