Datetime;Building Load (kWh);PV (kWh);Price (Euros/kWh);EV3 (A);EV3 (kW);EV2 (A);EV2 (kW);EV1 (A);EV1 (kW);EV0 (A);EV0 (kW)
12/12/2022 10:30;13.4644;-4.7752;0.51399;20;0;20;0;20;0;0;0
12/12/2022 10:35;16.814799999999998;-5.1938;0.51399;20;0;20;0;20;0;0;0
12/12/2022 10:40;16.1514;-5.4972;0.51399;20;0;20;0;20;0;0;0
12/12/2022 10:45;14.4426;-5.8826;0.51399;20;0;20;0;20;0;0;0
12/12/2022 10:50;15.197400000000002;-6.1584;0.51399;20;0;20;0;20;0;0;0
12/12/2022 10:55;14.2956;-6.4652;0.51399;20;0;20;0;20;0;0;0
12/12/2022 11:00;14.5014;-6.7056;0.50367;20;0;20;0;0;0;20;0
12/12/2022 11:05;14.3328;-6.9298;0.50367;20;0;20;0;0;0;20;0
12/12/2022 11:10;13.8142;-7.1488;0.50367;20;0;20;0;0;0;20;0
12/12/2022 11:15;15.5064;-7.215000000000001;0.50367;20;0;20;0;0;0;20;0
12/12/2022 11:20;16.232600000000005;-7.3176;0.50367;20;0;20;0;0;0;20;0
12/12/2022 11:25;13.615999999999998;-7.3768;0.50367;20;0;20;0;0;0;20;0
12/12/2022 11:30;13.560800000000004;-7.4098;0.50367;20;0;20;0;0;0;20;0
12/12/2022 11:35;13.3586;-7.492199999999999;0.50367;20;0;20;0;0;0;20;0
12/12/2022 11:40;15.318000000000003;-7.7258;0.50367;20;0;20;0;0;0;20;0
12/12/2022 11:45;16.617799999999995;-7.8498;0.50367;20;0;20;0;0;0;20;0
12/12/2022 11:50;13.462400000000002;-7.894;0.50367;20;0;20;0;0;0;20;0
12/12/2022 11:55;13.8334;-7.9096;0.50367;20;0;20;0;0;0;20;0
12/12/2022 12:00;13.814400000000004;-7.9312;0.46772;20;0;20;0;0;0;20;0
12/12/2022 12:05;14.33;-7.9632;0.46772;20;0;20;0;0;0;20;0
12/12/2022 12:10;13.8116;-8.0352;0.46772;20;0;20;0;0;0;20;0
12/12/2022 12:15;13.969200000000004;-8.044;0.46772;20;0;20;0;0;0;20;0
12/12/2022 12:20;14.112000000000002;-8.0236;0.46772;20;0;20;0;0;0;20;0
