Time;Voltage [U];Voltage [V];Voltage [W];;;Current [U];Current [V];Current [W];;;Power [U];Power [V];Power [W]
30/06/2023 11:57:17:601;345.996;1.29061e-306;1.29061e-306;;;0.083738;1.29061e-306;1.29061e-306;;;29;1.29061e-306;1.29061e-306
30/06/2023 11:57:17:602;345.996;1.24611e-306;1.24611e-306;;;0.083738;1.24611e-306;1.24611e-306;;;29;1.24611e-306;1.24611e-306
30/06/2023 11:57:17:816;345.997;1.11261e-306;1.11261e-306;;;0.0842163;1.11261e-306;1.11261e-306;;;29.1184;1.11261e-306;1.11261e-306
30/06/2023 11:57:17:819;345.997;8.01098e-307;8.01098e-307;;;0.0842163;8.01098e-307;8.01098e-307;;;29.1184;8.01098e-307;8.01098e-307
30/06/2023 11:57:18:170;345.997;1.37962e-306;1.37962e-306;;;0.0842163;1.37962e-306;1.37962e-306;;;29.1184;1.37962e-306;1.37962e-306
30/06/2023 11:57:18:173;345.997;1.11261e-306;1.11261e-306;;;0.0842163;1.11261e-306;1.11261e-306;;;29.1184;1.11261e-306;1.11261e-306
30/06/2023 11:57:18:607;345.996;7.56599e-307;7.56599e-307;;;0.0840921;7.56599e-307;7.56599e-307;;;29.144;7.56599e-307;7.56599e-307
30/06/2023 11:57:18:608;345.996;8.01101e-307;8.01101e-307;;;0.0840921;8.01101e-307;8.01101e-307;;;29.144;8.01101e-307;8.01101e-307
30/06/2023 11:57:18:818;345.997;1.502e-307;1.502e-307;;;0.0850894;1.502e-307;1.502e-307;;;29.4623;1.502e-307;1.502e-307
30/06/2023 11:57:18:821;345.997;1.50199e-307;1.50199e-307;;;0.0850894;1.50199e-307;1.50199e-307;;;29.4623;1.50199e-307;1.50199e-307
30/06/2023 11:57:19:039;345.997;7.56577e-307;7.56577e-307;;;0.0850894;7.56577e-307;7.56577e-307;;;29.4623;7.56577e-307;7.56577e-307
30/06/2023 11:57:19:042;345.997;1.3796e-306;1.3796e-306;;;0.0850894;1.3796e-306;1.3796e-306;;;29.4623;1.3796e-306;1.3796e-306
30/06/2023 11:57:19:414;345.997;1.60217e-306;1.60217e-306;;;0.0852482;1.60217e-306;1.60217e-306;;;29.5413;1.60217e-306;1.60217e-306
30/06/2023 11:57:19:417;345.997;1.3796e-306;1.3796e-306;;;0.0852482;1.3796e-306;1.3796e-306;;;29.5413;1.3796e-306;1.3796e-306
30/06/2023 11:57:19:624;345.997;7.56591e-307;7.56591e-307;;;0.0852482;7.56591e-307;7.56591e-307;;;29.5413;7.56591e-307;7.56591e-307
30/06/2023 11:57:19:625;345.997;1.33512e-306;1.33512e-306;;;0.0852482;1.33512e-306;1.33512e-306;;;29.5413;1.33512e-306;1.33512e-306
30/06/2023 11:57:19:841;345.995;9.34606e-307;9.34606e-307;;;0.0850516;9.34606e-307;9.34606e-307;;;29.43;9.34606e-307;9.34606e-307
30/06/2023 11:57:19:844;345.995;1.37959e-306;1.37959e-306;;;0.0850516;1.37959e-306;1.37959e-306;;;29.43;1.37959e-306;1.37959e-306
30/06/2023 11:57:20:213;345.995;1.50201e-307;1.50201e-307;;;0.0850516;1.50201e-307;1.50201e-307;;;29.43;1.50201e-307;1.50201e-307
30/06/2023 11:57:20:216;345.995;4.22784e-307;4.22784e-307;;;0.0850516;4.22784e-307;4.22784e-307;;;29.43;4.22784e-307;4.22784e-307
30/06/2023 11:57:20:641;345.997;1.50201e-307;1.50201e-307;;;0.0847866;1.50201e-307;1.50201e-307;;;29.3741;1.50201e-307;1.50201e-307
30/06/2023 11:57:20:644;345.997;1.502e-307;1.502e-307;;;0.0847866;1.502e-307;1.502e-307;;;29.3741;1.502e-307;1.502e-307
30/06/2023 11:57:21:013;345.996;1.1126e-306;1.1126e-306;;;0.0846959;1.1126e-306;1.1126e-306;;;29.2921;1.1126e-306;1.1126e-306
30/06/2023 11:57:21:016;345.996;7.56599e-307;7.56599e-307;;;0.0846959;7.56599e-307;7.56599e-307;;;29.2921;7.56599e-307;7.56599e-307
30/06/2023 11:57:21:466;345.997;1.33511e-306;1.33511e-306;;;0.0845125;1.33511e-306;1.33511e-306;;;29.2366;1.33511e-306;1.33511e-306
30/06/2023 11:57:21:469;345.997;1.06811e-306;1.06811e-306;;;0.0845125;1.06811e-306;1.06811e-306;;;29.2366;1.06811e-306;1.06811e-306
30/06/2023 11:57:21:829;345.997;1.24611e-306;1.24611e-306;;;0.0845125;1.24611e-306;1.24611e-306;;;29.2366;1.24611e-306;1.24611e-306
30/06/2023 11:57:21:832;345.997;1.50212e-307;1.50212e-307;;;0.0845125;1.50212e-307;1.50212e-307;;;29.2366;1.50212e-307;1.50212e-307
30/06/2023 11:57:22:260;345.996;1.50212e-307;1.50212e-307;;;0.0843536;1.50212e-307;1.50212e-307;;;29.2159;1.50212e-307;1.50212e-307
30/06/2023 11:57:22:263;345.996;1.60221e-306;1.60221e-306;;;0.0843536;1.60221e-306;1.60221e-306;;;29.2159;1.60221e-306;1.60221e-306
30/06/2023 11:57:22:470;345.996;1.7802e-306;1.7802e-306;;;0.0843536;1.7802e-306;1.7802e-306;;;29.2159;1.7802e-306;1.7802e-306
30/06/2023 11:57:22:471;345.996;1.29061e-306;1.29061e-306;;;0.0843536;1.29061e-306;1.29061e-306;;;29.2159;1.29061e-306;1.29061e-306
30/06/2023 11:57:22:733;345.996;1.7802e-306;1.7802e-306;;;0.0843536;1.7802e-306;1.7802e-306;;;29.2159;1.7802e-306;1.7802e-306
30/06/2023 11:57:22:736;345.996;1.50201e-307;1.50201e-307;;;0.0843536;1.50201e-307;1.50201e-307;;;29.2159;1.50201e-307;1.50201e-307
30/06/2023 11:57:23:056;345.998;1.50202e-307;1.50202e-307;;;0.0851748;1.50202e-307;1.50202e-307;;;29.4792;1.50202e-307;1.50202e-307
30/06/2023 11:57:23:059;345.998;2.67019e-307;2.67019e-307;;;0.0851748;2.67019e-307;2.67019e-307;;;29.4792;2.67019e-307;2.67019e-307
30/06/2023 11:57:23:486;345.997;3.22646e-307;3.22646e-307;;;0.0852703;3.22646e-307;3.22646e-307;;;29.5547;3.22646e-307;3.22646e-307
30/06/2023 11:57:23:489;345.997;3.56032e-307;3.56032e-307;;;0.0852703;3.56032e-307;3.56032e-307;;;29.5547;3.56032e-307;3.56032e-307
30/06/2023 11:57:23:688;345.997;7.43654e-219;7.43654e-219;;;0.0852703;7.43654e-219;7.43654e-219;;;29.5547;7.43654e-219;7.43654e-219
