Time,Voltage [U],Voltage [V],Voltage [W],,,Current [U],Current [V],Current [W],,,Power [U],Power [V],Power [W]
29/06/2023 16:09:57:911,346.325,1.69121e-306,1.69121e-306,,,-19.9929,1.69121e-306,1.69121e-306,,,-6923.98,1.69121e-306,1.69121e-306
29/06/2023 16:09:59:135,346.329,1.37959e-306,1.37959e-306,,,-19.993,1.37959e-306,1.37959e-306,,,-6924.08,1.37959e-306,1.37959e-306
29/06/2023 16:09:59:948,346.332,1.50201e-307,1.50201e-307,,,-19.9922,1.50201e-307,1.50201e-307,,,-6923.9,1.50201e-307,1.50201e-307
29/06/2023 16:10:01:173,346.334,1.78019e-306,1.78019e-306,,,-19.9941,1.78019e-306,1.78019e-306,,,-6924.56,1.78019e-306,1.78019e-306
29/06/2023 16:10:01:976,346.338,1.50198e-307,1.50198e-307,,,-19.9925,1.50198e-307,1.50198e-307,,,-6924.18,1.50198e-307,1.50198e-307
29/06/2023 16:10:03:394,346.341,1.50199e-307,1.50199e-307,,,-19.9923,1.50199e-307,1.50199e-307,,,-6924.13,1.50199e-307,1.50199e-307
29/06/2023 16:10:04:013,346.344,1.50403e-307,1.50403e-307,,,-19.9923,1.50403e-307,1.50403e-307,,,-6924.19,1.50403e-307,1.50403e-307
29/06/2023 16:10:05:233,346.347,1.08215e-261,1.08215e-261,,,-19.9921,1.08215e-261,1.08215e-261,,,-6924.28,1.08215e-261,1.08215e-261
29/06/2023 16:10:06:043,346.35,4.13453e-262,4.13453e-262,,,-19.9927,4.13453e-262,4.13453e-262,,,-6924.49,4.13453e-262,4.13453e-262
29/06/2023 16:10:07:441,346.353,5.09333e-262,5.09333e-262,,,-19.9914,5.09333e-262,5.09333e-262,,,-6924.18,5.09333e-262,5.09333e-262
29/06/2023 16:10:08:072,346.357,9.85677e-262,9.85677e-262,,,-19.9923,9.85677e-262,9.85677e-262,,,-6924.59,9.85677e-262,9.85677e-262
29/06/2023 16:10:09:486,346.36,4.45203e-262,4.45203e-262,,,-19.9934,4.45203e-262,4.45203e-262,,,-6924.93,4.45203e-262,4.45203e-262
29/06/2023 16:10:10:292,346.363,5.72821e-262,5.72821e-262,,,-19.9967,5.72821e-262,5.72821e-262,,,-6926.17,5.72821e-262,5.72821e-262
29/06/2023 16:10:11:311,346.368,4.45201e-262,4.45201e-262,,,-19.9924,4.45201e-262,4.45201e-262,,,-6924.76,4.45201e-262,4.45201e-262
29/06/2023 16:10:12:138,346.37,1.84434e-261,1.84434e-261,,,-19.992,1.84434e-261,1.84434e-261,,,-6924.69,1.84434e-261,1.84434e-261
29/06/2023 16:10:13:357,346.374,6.9869e-262,6.9869e-262,,,-19.9922,6.9869e-262,6.9869e-262,,,-6924.82,6.9869e-262,6.9869e-262
29/06/2023 16:10:14:170,346.378,1.50403e-307,1.50403e-307,,,-19.9909,1.50403e-307,1.50403e-307,,,-6924.48,1.50403e-307,1.50403e-307
29/06/2023 16:10:15:394,346.382,5.08146e-262,5.08146e-262,,,-19.9915,5.08146e-262,5.08146e-262,,,-6924.9,5.08146e-262,5.08146e-262
29/06/2023 16:10:16:380,346.384,1.08215e-261,1.08215e-261,,,-19.9926,1.08215e-261,1.08215e-261,,,-6925.21,1.08215e-261,1.08215e-261
29/06/2023 16:10:17:586,346.39,6.9869e-262,6.9869e-262,,,-19.9921,6.9869e-262,6.9869e-262,,,-6925.53,6.9869e-262,6.9869e-262
29/06/2023 16:10:18:411,346.392,1.42004e-234,1.42004e-234,,,-19.9915,1.42004e-234,1.42004e-234,,,-6924.97,1.42004e-234,1.42004e-234
29/06/2023 16:10:19:450,346.397,8.25622e-235,8.25622e-235,,,-19.9926,8.25622e-235,8.25622e-235,,,-6925.44,8.25622e-235,8.25622e-235
29/06/2023 16:10:20:259,346.401,3.32448e-236,3.32448e-236,,,-19.9929,3.32448e-236,3.32448e-236,,,-6925.56,3.32448e-236,3.32448e-236
29/06/2023 16:10:21:678,346.405,4.91438e-235,4.91438e-235,,,-19.991,4.91438e-235,4.91438e-235,,,-6925.08,4.91438e-235,4.91438e-235
29/06/2023 16:10:22:298,346.408,1.22103e-234,1.22103e-234,,,-19.9935,1.22103e-234,1.22103e-234,,,-6926,1.22103e-234,1.22103e-234
29/06/2023 16:10:23:684,346.413,1.26276e-234,1.26276e-234,,,-19.992,1.26276e-234,1.26276e-234,,,-6925.49,1.26276e-234,1.26276e-234
29/06/2023 16:10:24:509,346.417,1.42e-234,1.42e-234,,,-19.9917,1.42e-234,1.42e-234,,,-6925.59,1.42e-234,1.42e-234
29/06/2023 16:10:25:723,346.423,5.80209e-233,5.80209e-233,,,-19.9918,5.80209e-233,5.80209e-233,,,-6925.66,5.80209e-233,5.80209e-233
29/06/2023 16:10:26:339,346.424,1.26276e-234,1.26276e-234,,,-19.9924,1.26276e-234,1.26276e-234,,,-6925.85,1.26276e-234,1.26276e-234
29/06/2023 16:10:27:753,346.431,3.32451e-236,3.32451e-236,,,-19.9926,3.32451e-236,3.32451e-236,,,-6926.06,3.32451e-236,3.32451e-236
29/06/2023 16:10:28:388,346.433,1.73442e-234,1.73442e-234,,,-19.992,1.73442e-234,1.73442e-234,,,-6925.84,1.73442e-234,1.73442e-234
29/06/2023 16:10:29:611,346.44,3.32447e-236,3.32447e-236,,,-19.9919,3.32447e-236,3.32447e-236,,,-6925.97,3.32447e-236,3.32447e-236
29/06/2023 16:10:30:602,346.442,1.50519e-307,1.50519e-307,,,-19.9929,1.50519e-307,1.50519e-307,,,-6926.26,1.50519e-307,1.50519e-307
29/06/2023 16:10:31:808,346.448,9.45838e-235,9.45838e-235,,,-19.9929,9.45838e-235,9.45838e-235,,,-6926.42,9.45838e-235,9.45838e-235
29/06/2023 16:10:32:450,346.45,1.42004e-234,1.42004e-234,,,-19.9916,1.42004e-234,1.42004e-234,,,-6926.33,1.42004e-234,1.42004e-234
29/06/2023 16:10:33:848,346.457,1.42004e-234,1.42004e-234,,,-19.9916,1.42004e-234,1.42004e-234,,,-6926.12,1.42004e-234,1.42004e-234
29/06/2023 16:10:34:665,346.461,4.09823e-234,4.09823e-234,,,-19.9914,4.09823e-234,4.09823e-234,,,-6926.11,4.09823e-234,4.09823e-234
29/06/2023 16:10:35:707,346.465,1.24612e-306,1.24612e-306,,,-19.9923,1.24612e-306,1.24612e-306,,,-6926.53,1.24612e-306,1.24612e-306
29/06/2023 16:10:36:694,346.469,1.8692e-306,1.8692e-306,,,-19.9914,1.8692e-306,1.8692e-306,,,-6926.26,1.8692e-306,1.8692e-306
29/06/2023 16:10:37:744,346.473,5.56288e-307,5.56288e-307,,,-19.9917,5.56288e-307,5.56288e-307,,,-6926.46,5.56288e-307,5.56288e-307
29/06/2023 16:10:38:716,346.476,8.34446e-308,8.34446e-308,,,-19.9916,8.34446e-308,8.34446e-308,,,-6926.44,8.34446e-308,8.34446e-308
29/06/2023 16:10:39:765,346.48,1.86917e-306,1.86917e-306,,,-19.9921,1.86917e-306,1.86917e-306,,,-6926.68,1.86917e-306,1.86917e-306
29/06/2023 16:10:40:562,346.486,9.34583e-307,9.34583e-307,,,-19.9916,9.34583e-307,9.34583e-307,,,-6926.56,9.34583e-307,9.34583e-307
29/06/2023 16:10:41:961,346.488,1.60219e-306,1.60219e-306,,,-19.9922,1.60219e-306,1.60219e-306,,,-6926.85,1.60219e-306,1.60219e-306
29/06/2023 16:10:42:608,346.493,7.56586e-307,7.56586e-307,,,-19.9931,7.56586e-307,7.56586e-307,,,-6927.2,7.56586e-307,7.56586e-307
29/06/2023 16:10:44:000,346.497,9.34606e-307,9.34606e-307,,,-19.9938,9.34606e-307,9.34606e-307,,,-6927.56,9.34606e-307,9.34606e-307
29/06/2023 16:10:44:809,346.501,1.33512e-306,1.33512e-306,,,-19.9927,1.33512e-306,1.33512e-306,,,-6927.22,1.33512e-306,1.33512e-306
29/06/2023 16:10:46:042,346.505,2.31418e-306,2.31418e-306,,,-19.9922,2.31418e-306,2.31418e-306,,,-6927.17,2.31418e-306,2.31418e-306
29/06/2023 16:10:46:663,346.509,1.50199e-307,1.50199e-307,,,-19.9925,1.50199e-307,1.50199e-307,,,-6927.39,1.50199e-307,1.50199e-307
29/06/2023 16:10:47:895,346.513,2.97749e-288,2.97749e-288,,,-19.9912,2.97749e-288,2.97749e-288,,,-6926.89,2.97749e-288,2.97749e-288
29/06/2023 16:10:48:696,346.516,4.7204e-288,4.7204e-288,,,-19.9907,4.7204e-288,4.7204e-288,,,-6926.84,4.7204e-288,4.7204e-288
29/06/2023 16:10:49:921,346.52,1.50284e-307,1.50284e-307,,,-19.993,1.50284e-307,1.50284e-307,,,-6927.72,1.50284e-307,1.50284e-307
29/06/2023 16:10:50:907,346.525,3.18111e-288,3.18111e-288,,,-19.9926,3.18111e-288,3.18111e-288,,,-6927.63,3.18111e-288,3.18111e-288
29/06/2023 16:10:51:948,346.528,2.46442e-288,2.46442e-288,,,-19.9921,2.46442e-288,2.46442e-288,,,-6927.49,2.46442e-288,2.46442e-288
29/06/2023 16:10:52:760,346.532,2.46442e-288,2.46442e-288,,,-19.9947,2.46442e-288,2.46442e-288,,,-6928.42,2.46442e-288,2.46442e-288
29/06/2023 16:10:53:986,346.537,1.50283e-307,1.50283e-307,,,-19.9927,1.50283e-307,1.50283e-307,,,-6928.19,1.50283e-307,1.50283e-307
29/06/2023 16:10:54:964,346.54,5.33931e-288,5.33931e-288,,,-19.9929,5.33931e-288,5.33931e-288,,,-6928.05,5.33931e-288,5.33931e-288
29/06/2023 16:10:56:013,346.544,1.50284e-307,1.50284e-307,,,-19.9933,1.50284e-307,1.50284e-307,,,-6928.49,1.50284e-307,1.50284e-307
29/06/2023 16:10:56:822,346.548,2.97588e-288,2.97588e-288,,,-19.9937,2.97588e-288,2.97588e-288,,,-6928.38,2.97588e-288,2.97588e-288
29/06/2023 16:10:58:043,346.555,4.7204e-288,4.7204e-288,,,-19.9931,4.7204e-288,4.7204e-288,,,-6928.17,4.7204e-288,4.7204e-288
29/06/2023 16:10:58:855,346.558,1.61534e-231,1.61534e-231,,,-19.992,1.61534e-231,1.61534e-231,,,-6927.92,1.61534e-231,1.61534e-231
29/06/2023 16:11:00:260,346.563,2.5766e-231,2.5766e-231,,,-19.9928,2.5766e-231,2.5766e-231,,,-6928.34,2.5766e-231,2.5766e-231
29/06/2023 16:11:00:904,346.564,5.47527e-231,5.47527e-231,,,-19.9936,5.47527e-231,5.47527e-231,,,-6928.61,5.47527e-231,5.47527e-231
29/06/2023 16:11:02:302,346.571,1.0004e-230,1.0004e-230,,,-19.9922,1.0004e-230,1.0004e-230,,,-6928.27,1.0004e-230,1.0004e-230
29/06/2023 16:11:03:118,346.572,1.2883e-231,1.2883e-231,,,-19.9919,1.2883e-231,1.2883e-231,,,-6928.19,1.2883e-231,1.2883e-231
29/06/2023 16:11:04:132,346.579,1.50545e-307,1.50545e-307,,,-19.995,1.50545e-307,1.50545e-307,,,-6929.34,1.50545e-307,1.50545e-307
29/06/2023 16:11:05:140,346.58,1.69087e-231,1.69087e-231,,,-19.9933,1.69087e-231,1.69087e-231,,,-6928.8,1.69087e-231,1.69087e-231
29/06/2023 16:11:06:201,346.586,5.47527e-231,5.47527e-231,,,-19.9935,5.47527e-231,5.47527e-231,,,-6928.96,5.47527e-231,5.47527e-231
29/06/2023 16:11:07:191,346.588,1.69087e-231,1.69087e-231,,,-19.9931,1.69087e-231,1.69087e-231,,,-6928.69,1.69087e-231,1.69087e-231
29/06/2023 16:11:08:230,346.593,1.64191e-288,1.64191e-288,,,-19.9924,1.64191e-288,1.64191e-288,,,-6928.75,1.64191e-288,1.64191e-288
29/06/2023 16:11:09:217,346.596,1.50285e-307,1.50285e-307,,,-19.9919,1.50285e-307,1.50285e-307,,,-6928.6,1.50285e-307,1.50285e-307
29/06/2023 16:11:10:260,346.601,6.36543e-288,6.36543e-288,,,-19.9919,6.36543e-288,6.36543e-288,,,-6928.69,6.36543e-288,6.36543e-288
29/06/2023 16:11:11:072,346.603,1.64352e-288,1.64352e-288,,,-19.9934,1.64352e-288,1.64352e-288,,,-6929.36,1.64352e-288,1.64352e-288
29/06/2023 16:11:12:473,346.608,2.66963e-288,2.66963e-288,,,-19.995,2.66963e-288,2.66963e-288,,,-6929.96,2.66963e-288,2.66963e-288
29/06/2023 16:11:13:105,346.612,2.66963e-288,2.66963e-288,,,-19.992,2.66963e-288,2.66963e-288,,,-6928.89,2.66963e-288,2.66963e-288
29/06/2023 16:11:14:503,346.615,1.50283e-307,1.50283e-307,,,-19.9939,1.50283e-307,1.50283e-307,,,-6929.61,1.50283e-307,1.50283e-307
29/06/2023 16:11:15:128,346.619,3.18111e-288,3.18111e-288,,,-19.9924,3.18111e-288,3.18111e-288,,,-6929.21,3.18111e-288,3.18111e-288
29/06/2023 16:11:16:336,346.622,3.48904e-288,3.48904e-288,,,-19.9939,3.48904e-288,3.48904e-288,,,-6929.75,3.48904e-288,3.48904e-288
29/06/2023 16:11:17:164,346.624,1.50285e-307,1.50285e-307,,,-19.9931,1.50285e-307,1.50285e-307,,,-6929.52,1.50285e-307,1.50285e-307
29/06/2023 16:11:18:592,346.628,1.50285e-307,1.50285e-307,,,-19.9933,1.50285e-307,1.50285e-307,,,-6929.66,1.50285e-307,1.50285e-307
29/06/2023 16:11:19:216,346.631,1.97709e-194,1.97709e-194,,,-19.9924,1.97709e-194,1.97709e-194,,,-6929.44,1.97709e-194,1.97709e-194
29/06/2023 16:11:20:605,346.634,3.65866e-195,3.65866e-195,,,-19.992,3.65866e-195,3.65866e-195,,,-6929.45,3.65866e-195,3.65866e-195
29/06/2023 16:11:21:420,346.637,1.50705e-307,1.50705e-307,,,-19.9919,1.50705e-307,1.50705e-307,,,-6929.41,1.50705e-307,1.50705e-307
29/06/2023 16:11:22:460,346.638,6.88887e-195,6.88887e-195,,,-19.994,6.88887e-195,6.88887e-195,,,-6930.24,6.88887e-195,6.88887e-195
29/06/2023 16:11:23:289,346.643,6.63555e-195,6.63555e-195,,,-19.9931,6.63555e-195,6.63555e-195,,,-6929.98,6.63555e-195,6.63555e-195
29/06/2023 16:11:24:513,346.645,1.97709e-194,1.97709e-194,,,-19.9941,1.97709e-194,1.97709e-194,,,-6930.32,1.97709e-194,1.97709e-194
29/06/2023 16:11:25:322,346.648,3.65866e-195,3.65866e-195,,,-19.9922,3.65866e-195,3.65866e-195,,,-6929.73,3.65866e-195,3.65866e-195
29/06/2023 16:11:26:546,346.65,1.50705e-307,1.50705e-307,,,-19.9924,1.50705e-307,1.50705e-307,,,-6930.03,1.50705e-307,1.50705e-307
29/06/2023 16:11:27:355,346.655,6.88887e-195,6.88887e-195,,,-19.9929,6.88887e-195,6.88887e-195,,,-6930.18,6.88887e-195,6.88887e-195
29/06/2023 16:11:28:746,346.656,6.63555e-195,6.63555e-195,,,-19.9937,6.63555e-195,6.63555e-195,,,-6930.58,6.63555e-195,6.63555e-195
29/06/2023 16:11:29:382,346.66,5.58502e-195,5.58502e-195,,,-19.9933,5.58502e-195,5.58502e-195,,,-6930.48,5.58502e-195,5.58502e-195
29/06/2023 16:11:30:607,346.663,1.50706e-307,1.50706e-307,,,-19.992,1.50706e-307,1.50706e-307,,,-6930.08,1.50706e-307,1.50706e-307
29/06/2023 16:11:31:417,346.664,1.50706e-307,1.50706e-307,,,-19.9918,1.50706e-307,1.50706e-307,,,-6930.05,1.50706e-307,1.50706e-307
29/06/2023 16:11:32:630,346.667,1.50705e-307,1.50705e-307,,,-19.9937,1.50705e-307,1.50705e-307,,,-6930.81,1.50705e-307,1.50705e-307
29/06/2023 16:11:33:453,346.668,2.15032e-195,2.15032e-195,,,-19.9938,2.15032e-195,2.15032e-195,,,-6930.87,2.15032e-195,2.15032e-195
29/06/2023 16:11:34:845,346.672,3.87263e-195,3.87263e-195,,,-19.9925,3.87263e-195,3.87263e-195,,,-6930.44,3.87263e-195,3.87263e-195
29/06/2023 16:11:35:674,346.673,4.30079e-195,4.30079e-195,,,-19.9932,4.30079e-195,4.30079e-195,,,-6930.72,4.30079e-195,4.30079e-195
29/06/2023 16:11:36:884,346.678,6.1959e-194,6.1959e-194,,,-19.9935,6.1959e-194,6.1959e-194,,,-6930.89,6.1959e-194,6.1959e-194
29/06/2023 16:11:37:690,346.678,8.9007e-307,8.9007e-307,,,-19.9928,8.9007e-307,8.9007e-307,,,-6930.72,8.9007e-307,8.9007e-307
29/06/2023 16:11:38:733,346.683,8.9007e-307,8.9007e-307,,,-19.9942,8.9007e-307,8.9007e-307,,,-6931.32,8.9007e-307,8.9007e-307
29/06/2023 16:11:39:724,346.683,8.9007e-307,8.9007e-307,,,-19.9928,8.9007e-307,8.9007e-307,,,-6930.91,8.9007e-307,8.9007e-307
29/06/2023 16:11:40:933,346.689,8.9007e-307,8.9007e-307,,,-19.9931,8.9007e-307,8.9007e-307,,,-6931.11,8.9007e-307,8.9007e-307
29/06/2023 16:11:41:753,346.689,9.34605e-307,9.34605e-307,,,-19.9942,9.34605e-307,9.34605e-307,,,-6931.21,9.34605e-307,9.34605e-307
29/06/2023 16:11:42:799,346.693,1.24611e-306,1.24611e-306,,,-19.9926,1.24611e-306,1.24611e-306,,,-6931.05,1.24611e-306,1.24611e-306
29/06/2023 16:11:43:589,346.695,7.56599e-307,7.56599e-307,,,-19.9929,7.56599e-307,7.56599e-307,,,-6930.99,7.56599e-307,7.56599e-307
29/06/2023 16:11:44:831,346.699,9.34605e-307,9.34605e-307,,,-19.9924,9.34605e-307,9.34605e-307,,,-6931.09,9.34605e-307,9.34605e-307
29/06/2023 16:11:45:805,346.701,1.15711e-306,1.15711e-306,,,-19.9924,1.15711e-306,1.15711e-306,,,-6931.18,1.15711e-306,1.15711e-306
29/06/2023 16:11:47:042,346.705,9.34611e-307,9.34611e-307,,,-19.9942,9.34611e-307,9.34611e-307,,,-6931.92,9.34611e-307,9.34611e-307
29/06/2023 16:11:47:664,346.707,1.1126e-306,1.1126e-306,,,-19.9937,1.1126e-306,1.1126e-306,,,-6931.79,1.1126e-306,1.1126e-306
29/06/2023 16:11:48:898,346.709,8.9007e-307,8.9007e-307,,,-19.9925,8.9007e-307,8.9007e-307,,,-6931.4,8.9007e-307,8.9007e-307
29/06/2023 16:11:49:700,346.711,1.50202e-307,1.50202e-307,,,-19.9932,1.50202e-307,1.50202e-307,,,-6931.8,1.50202e-307,1.50202e-307
29/06/2023 16:11:50:940,346.715,1.9582e-306,1.9582e-306,,,-19.9956,1.9582e-306,1.9582e-306,,,-6932.67,1.9582e-306,1.9582e-306
29/06/2023 16:11:51:750,346.718,4.10125e+98,4.10125e+98,,,-19.9931,4.10125e+98,4.10125e+98,,,-6931.84,4.10125e+98,4.10125e+98
29/06/2023 16:11:53:174,346.722,1.51888e-307,1.51888e-307,,,-19.9937,1.51888e-307,1.51888e-307,,,-6932.11,1.51888e-307,1.51888e-307
29/06/2023 16:11:54:375,346.725,1.78056e+84,1.78056e+84,,,-19.9923,1.78056e+84,1.78056e+84,,,-6931.63,1.78056e+84,1.78056e+84
29/06/2023 16:11:55:188,346.727,5.52774e+67,5.52774e+67,,,-19.9922,5.52774e+67,5.52774e+67,,,-6931.72,5.52774e+67,5.52774e+67
29/06/2023 16:11:56:229,346.731,8.56073e+67,8.56073e+67,,,-19.993,8.56073e+67,8.56073e+67,,,-6932.08,8.56073e+67,8.56073e+67
29/06/2023 16:11:57:226,346.733,3.52038e+70,3.52038e+70,,,-19.9932,3.52038e+70,3.52038e+70,,,-6932.15,3.52038e+70,3.52038e+70
29/06/2023 16:11:58:266,346.736,5.39229e+67,5.39229e+67,,,-19.9929,5.39229e+67,5.39229e+67,,,-6932.12,5.39229e+67,5.39229e+67
29/06/2023 16:11:59:076,346.739,3.45103e+70,3.45103e+70,,,-19.9922,3.45103e+70,3.45103e+70,,,-6931.92,3.45103e+70,3.45103e+70
29/06/2023 16:12:00:473,346.743,5.5818e+67,5.5818e+67,,,-19.9931,5.5818e+67,5.5818e+67,,,-6932.32,5.5818e+67,5.5818e+67
29/06/2023 16:12:01:289,346.744,-1.09505e-230,-1.09505e-230,,,-19.9942,-1.09505e-230,-1.09505e-230,,,-6932.76,-1.09505e-230,-1.09505e-230
29/06/2023 16:12:02:517,346.749,1.51962e-307,1.51962e-307,,,-19.9928,1.51962e-307,1.51962e-307,,,-6932.38,1.51962e-307,1.51962e-307
29/06/2023 16:12:03:132,346.743,1.50202e-307,1.50202e-307,,,0.0894754,1.50202e-307,1.50202e-307,,,30.9984,1.50202e-307,1.50202e-307
29/06/2023 16:12:04:543,346.75,1.50201e-307,1.50201e-307,,,0.088802,1.50201e-307,1.50201e-307,,,30.7993,1.50201e-307,1.50201e-307
29/06/2023 16:12:05:348,346.75,1.50202e-307,1.50202e-307,,,0.0890769,1.50202e-307,1.50202e-307,,,30.9219,1.50202e-307,1.50202e-307
29/06/2023 16:12:06:368,346.752,1.15711e-306,1.15711e-306,,,0.0889131,1.15711e-306,1.15711e-306,,,30.8457,1.15711e-306,1.15711e-306
29/06/2023 16:12:07:194,346.751,1.33512e-306,1.33512e-306,,,0.0870483,1.33512e-306,1.33512e-306,,,30.2479,1.33512e-306,1.33512e-306
29/06/2023 16:12:08:614,346.751,1.20161e-306,1.20161e-306,,,0.0887424,1.20161e-306,1.20161e-306,,,30.7692,1.20161e-306,1.20161e-306
29/06/2023 16:12:09:401,346.751,1.50202e-307,1.50202e-307,,,0.0892337,1.50202e-307,1.50202e-307,,,30.9549,1.50202e-307,1.50202e-307
29/06/2023 16:12:10:625,346.751,1.50201e-307,1.50201e-307,,,0.0892692,1.50201e-307,1.50201e-307,,,30.9697,1.50201e-307,1.50201e-307
29/06/2023 16:12:11:437,346.751,1.20161e-306,1.20161e-306,,,0.0887512,1.20161e-306,1.20161e-306,,,30.7573,1.20161e-306,1.20161e-306
29/06/2023 16:12:12:486,346.751,1.69114e-306,1.69114e-306,,,0.0891374,1.69114e-306,1.69114e-306,,,30.8955,1.69114e-306,1.69114e-306
29/06/2023 16:12:13:467,346.75,1.50202e-307,1.50202e-307,,,0.0893096,1.50202e-307,1.50202e-307,,,30.9579,1.50202e-307,1.50202e-307
29/06/2023 16:12:14:690,346.751,1.50215e-307,1.50215e-307,,,0.0897691,1.50215e-307,1.50215e-307,,,31.1674,1.50215e-307,1.50215e-307
29/06/2023 16:12:15:323,346.751,1.50199e-307,1.50199e-307,,,0.0895125,1.50199e-307,1.50199e-307,,,31.0814,1.50199e-307,1.50199e-307
29/06/2023 16:12:16:539,346.751,1.50199e-307,1.50199e-307,,,0.0898995,1.50199e-307,1.50199e-307,,,31.2368,1.50199e-307,1.50199e-307
29/06/2023 16:12:17:552,346.75,1.50202e-307,1.50202e-307,,,0.0870669,1.50202e-307,1.50202e-307,,,30.2137,1.50202e-307,1.50202e-307
29/06/2023 16:12:18:762,346.75,1.78042e-306,1.78042e-306,,,0.0889521,1.78042e-306,1.78042e-306,,,30.8318,1.78042e-306,1.78042e-306
29/06/2023 16:12:19:559,346.75,1.33508e-306,1.33508e-306,,,0.0878089,1.33508e-306,1.33508e-306,,,30.4158,1.33508e-306,1.33508e-306
29/06/2023 16:12:20:607,346.751,1.37962e-306,1.37962e-306,,,0.0875207,1.37962e-306,1.37962e-306,,,30.3706,1.37962e-306,1.37962e-306
29/06/2023 16:12:21:602,346.752,1.7804e-306,1.7804e-306,,,0.0878146,1.7804e-306,1.7804e-306,,,30.5187,1.7804e-306,1.7804e-306
29/06/2023 16:12:22:822,346.75,9.34765e-307,9.34765e-307,,,0.0897936,9.34765e-307,9.34765e-307,,,31.0915,9.34765e-307,9.34765e-307
29/06/2023 16:12:23:621,346.751,1.78021e-306,1.78021e-306,,,0.089521,1.78021e-306,1.78021e-306,,,30.9707,1.78021e-306,1.78021e-306
29/06/2023 16:12:24:654,346.751,1.20161e-306,1.20161e-306,,,0.0880184,1.20161e-306,1.20161e-306,,,30.4363,1.20161e-306,1.20161e-306
29/06/2023 16:12:25:664,346.751,1.50201e-307,1.50201e-307,,,0.0876893,1.50201e-307,1.50201e-307,,,30.4398,1.50201e-307,1.50201e-307
29/06/2023 16:12:26:874,346.75,1.502e-307,1.502e-307,,,0.0895087,1.502e-307,1.502e-307,,,31.0257,1.502e-307,1.502e-307
29/06/2023 16:12:27:697,346.75,5.46874e-304,5.46874e-304,,,0.0873897,5.46874e-304,5.46874e-304,,,30.2959,5.46874e-304,5.46874e-304
29/06/2023 16:12:28:736,346.751,1.11262e-306,1.11262e-306,,,0.0889886,1.11262e-306,1.11262e-306,,,30.9096,1.11262e-306,1.11262e-306
29/06/2023 16:12:29:530,346.751,1.37962e-306,1.37962e-306,,,0.0870712,1.37962e-306,1.37962e-306,,,30.151,1.37962e-306,1.37962e-306
29/06/2023 16:12:30:757,346.751,5.46872e-304,5.46872e-304,,,0.087716,5.46872e-304,5.46872e-304,,,30.3971,5.46872e-304,5.46872e-304
29/06/2023 16:12:31:572,346.751,1.0236e-306,1.0236e-306,,,0.0886094,1.0236e-306,1.0236e-306,,,30.7136,1.0236e-306,1.0236e-306
29/06/2023 16:12:32:966,346.75,1.50201e-307,1.50201e-307,,,0.0891643,1.50201e-307,1.50201e-307,,,30.9359,1.50201e-307,1.50201e-307
29/06/2023 16:12:33:783,346.751,1.50201e-307,1.50201e-307,,,0.0889943,1.50201e-307,1.50201e-307,,,30.8882,1.50201e-307,1.50201e-307
29/06/2023 16:12:35:009,346.751,1.78014e-306,1.78014e-306,,,0.0880591,1.78014e-306,1.78014e-306,,,30.574,1.78014e-306,1.78014e-306
29/06/2023 16:12:35:821,346.751,9.79073e-307,9.79073e-307,,,0.0889437,9.79073e-307,9.79073e-307,,,30.7392,9.79073e-307,9.79073e-307
29/06/2023 16:12:37:038,346.751,5.46872e-304,5.46872e-304,,,0.0891955,5.46872e-304,5.46872e-304,,,30.902,5.46872e-304,5.46872e-304
29/06/2023 16:12:37:654,346.751,3.22646e-307,3.22646e-307,,,0.0877211,3.22646e-307,3.22646e-307,,,30.1638,3.22646e-307,3.22646e-307
29/06/2023 16:12:39:078,346.751,2.44768e-307,2.44768e-307,,,0.0894175,2.44768e-307,2.44768e-307,,,31.0433,2.44768e-307,2.44768e-307
29/06/2023 16:12:39:880,346.751,1.50196e-307,1.50196e-307,,,0.0891863,1.50196e-307,1.50196e-307,,,30.9969,1.50196e-307,1.50196e-307
29/06/2023 16:12:41:118,346.751,1.6022e-306,1.6022e-306,,,0.0897891,1.6022e-306,1.6022e-306,,,31.1572,1.6022e-306,1.6022e-306
29/06/2023 16:12:41:736,346.75,1.78014e-306,1.78014e-306,,,0.0896722,1.78014e-306,1.78014e-306,,,31.0926,1.78014e-306,1.78014e-306
29/06/2023 16:12:43:131,346.751,8.34446e-308,8.34446e-308,,,0.0884377,8.34446e-308,8.34446e-308,,,30.6618,8.34446e-308,8.34446e-308
29/06/2023 16:12:43:765,346.75,1.37963e-306,1.37963e-306,,,0.0882473,1.37963e-306,1.37963e-306,,,30.6371,1.37963e-306,1.37963e-306
29/06/2023 16:12:45:164,346.75,2.04715e-306,2.04715e-306,,,0.08828,2.04715e-306,2.04715e-306,,,30.6098,2.04715e-306,2.04715e-306
29/06/2023 16:12:45:796,346.751,1.50202e-307,1.50202e-307,,,0.0885272,1.50202e-307,1.50202e-307,,,30.6682,1.50202e-307,1.50202e-307
29/06/2023 16:12:47:299,346.751,7.56593e-307,7.56593e-307,,,0.0894811,7.56593e-307,7.56593e-307,,,31.0171,7.56593e-307,7.56593e-307
29/06/2023 16:12:48:006,346.749,7.56593e-307,7.56593e-307,,,0.0886126,7.56593e-307,7.56593e-307,,,30.7355,7.56593e-307,7.56593e-307
