Unnamed: 0,Datetime,Iset,Igrid_avg,Vgrid_avg,Icharger,Vcharger
,2023-07-07 13:59:50,20,10.4,229.1,20.2,348.2
,2023-07-07 13:59:52,20,10.4,229.2,20.1,348.2
,2023-07-07 13:59:54,20,10.4,229.1,20.2,348.2
,2023-07-07 13:59:57,20,10.4,229.1,20.2,348.4
,2023-07-07 13:59:59,20,10.4,229.2,20.2,348.2
,2023-07-07 14:00:01,20,10.4,228.9,20.2,348.2
,2023-07-07 14:00:04,20,10.4,229.0,20.2,348.4
,2023-07-07 14:00:06,20,10.4,229.1,20.2,348.4
,2023-07-07 14:00:08,20,10.4,229.1,20.2,348.4
,2023-07-07 14:00:10,20,10.4,229.1,20.2,348.2
,2023-07-07 14:00:13,20,10.4,229.2,20.2,348.4
,2023-07-07 14:00:15,20,10.4,228.9,20.2,348.4
,2023-07-07 14:00:17,20,10.4,228.9,20.2,348.2
,2023-07-07 14:00:19,20,10.4,228.8,20.1,348.4
,2023-07-07 14:00:22,20,10.4,228.8,20.2,348.4
,2023-07-07 14:00:24,20,10.4,228.8,20.2,348.4
,2023-07-07 14:00:26,20,10.4,228.8,20.2,348.4
,2023-07-07 14:00:29,20,10.4,228.9,20.2,348.2
,2023-07-07 14:00:31,20,10.4,228.8,20.2,348.4
,2023-07-07 14:00:33,20,10.4,228.9,20.2,348.4
,2023-07-07 14:00:35,20,10.4,228.9,20.1,348.4
,2023-07-07 14:00:38,20,10.4,228.9,20.2,348.4
,2023-07-07 14:00:40,20,10.4,228.9,20.2,348.6
,2023-07-07 14:00:42,20,10.4,228.9,20.1,348.4
,2023-07-07 14:00:46,20,10.4,228.8,20.2,348.6
,2023-07-07 14:00:48,20,10.4,228.9,20.2,348.4
,2023-07-07 14:00:50,20,10.4,228.7,20.2,348.6
,2023-07-07 14:00:52,20,10.4,228.9,20.2,348.6
,2023-07-07 14:00:55,20,10.4,228.8,20.2,348.6
,2023-07-07 14:00:57,20,10.4,228.9,20.2,348.6
,2023-07-07 14:00:59,20,10.4,228.8,20.2,348.6
,2023-07-07 14:01:01,20,10.4,228.8,20.2,348.4
,2023-07-07 14:01:04,20,10.4,228.9,20.2,348.6
,2023-07-07 14:01:06,20,10.4,229.0,20.2,348.4
,2023-07-07 14:01:08,20,10.4,229.0,20.2,348.6
