Time,Voltage [U],Voltage [V],Voltage [W],,,Current [U],Current [V],Current [W],,,Power [U],Power [V],Power [W]
07/07/2023 13:58:38:155,345.997,1.7802e-306,1.7802e-306,,,0.0918736,1.7802e-306,1.7802e-306,,,31.8502,1.7802e-306,1.7802e-306
07/07/2023 13:58:38:362,345.997,1.50201e-307,1.50201e-307,,,0.0918736,1.50201e-307,1.50201e-307,,,32.0009,1.50201e-307,1.50201e-307
07/07/2023 13:58:38:569,345.996,1.50202e-307,1.50202e-307,,,0.0923751,1.50202e-307,1.50202e-307,,,32.0009,1.50202e-307,1.50202e-307
07/07/2023 13:58:38:937,345.996,2.67019e-307,2.67019e-307,,,0.0923751,2.67019e-307,2.67019e-307,,,31.978,2.67019e-307,2.67019e-307
07/07/2023 13:58:38:976,345.996,3.22646e-307,3.22646e-307,,,0.0923751,3.22646e-307,3.22646e-307,,,31.9063,3.22646e-307,3.22646e-307
07/07/2023 13:58:39:351,345.996,3.56032e-307,3.56032e-307,,,0.0922448,3.56032e-307,3.56032e-307,,,31.8577,3.56032e-307,3.56032e-307
07/07/2023 13:58:39:447,345.996,7.43654e-219,7.43654e-219,,,0.0922448,7.43654e-219,7.43654e-219,,,31.727,7.43654e-219,7.43654e-219
07/07/2023 13:58:39:782,345.995,1.02941e-218,1.02941e-218,,,0.0915856,1.02941e-218,1.02941e-218,,,31.78,1.02941e-218,1.02941e-218
07/07/2023 13:58:39:980,345.995,1.73391e-221,1.73391e-221,,,0.0915856,1.73391e-221,1.73391e-221,,,31.9248,1.73391e-221,1.73391e-221
07/07/2023 13:58:40:186,345.996,2.16105e-217,2.16105e-217,,,0.0921919,2.16105e-217,2.16105e-217,,,31.9248,2.16105e-217,2.16105e-217
07/07/2023 13:58:40:384,345.996,5.32417e-219,5.32417e-219,,,0.0921919,5.32417e-219,5.32417e-219,,,31.8699,5.32417e-219,5.32417e-219
07/07/2023 13:58:40:598,345.997,3.77807e-220,3.77807e-220,,,0.0919925,3.77807e-220,3.77807e-220,,,31.8699,3.77807e-220,3.77807e-220
07/07/2023 13:58:40:796,345.997,4.02153e-221,4.02153e-221,,,0.0919925,4.02153e-221,4.02153e-221,,,31.7468,4.02153e-221,4.02153e-221
07/07/2023 13:58:41:015,345.997,1.50598e-307,1.50598e-307,,,0.0919925,1.50598e-307,1.50598e-307,,,31.4399,1.50598e-307,1.50598e-307
07/07/2023 13:58:41:197,345.996,1.50585e-307,1.50585e-307,,,0.0908757,1.50585e-307,1.50585e-307,,,31.4399,1.50585e-307,1.50585e-307
07/07/2023 13:58:41:403,345.996,6.39574e-279,6.39574e-279,,,0.0908757,6.39574e-279,6.39574e-279,,,31.6238,6.39574e-279,6.39574e-279
07/07/2023 13:58:41:604,345.997,2.29391e-278,2.29391e-278,,,0.0912792,2.29391e-278,2.29391e-278,,,31.6238,2.29391e-278,2.29391e-278
07/07/2023 13:58:41:809,345.997,5.95503e-279,5.95503e-279,,,0.0912792,5.95503e-279,5.95503e-279,,,31.7502,5.95503e-279,5.95503e-279
07/07/2023 13:58:42:197,345.997,5.29398e-279,5.29398e-279,,,0.0922674,5.29398e-279,5.29398e-279,,,31.8856,5.29398e-279,5.29398e-279
07/07/2023 13:58:42:617,345.998,1.85316e-278,1.85316e-278,,,0.0921022,1.85316e-278,1.85316e-278,,,31.8856,1.85316e-278,1.85316e-278
07/07/2023 13:58:42:822,345.998,1.10288e-278,1.10288e-278,,,0.0921022,1.10288e-278,1.10288e-278,,,31.7132,1.10288e-278,1.10288e-278
07/07/2023 13:58:43:023,345.998,1.50326e-307,1.50326e-307,,,0.0909891,1.50326e-307,1.50326e-307,,,31.5207,1.50326e-307,1.50326e-307
07/07/2023 13:58:43:236,345.997,1.50327e-307,1.50327e-307,,,0.0909891,1.50327e-307,1.50327e-307,,,31.6435,1.50327e-307,1.50327e-307
07/07/2023 13:58:43:444,345.997,1.45371e-282,1.45371e-282,,,0.0909891,1.45371e-282,1.45371e-282,,,31.7685,1.45371e-282,1.45371e-282
07/07/2023 13:58:43:832,345.997,3.44767e-282,3.44767e-282,,,0.0917947,3.44767e-282,3.44767e-282,,,31.9333,3.44767e-282,3.44767e-282
07/07/2023 13:58:44:243,345.996,2.36944e-282,2.36944e-282,,,0.0922728,2.36944e-282,2.36944e-282,,,31.8981,2.36944e-282,2.36944e-282
07/07/2023 13:58:44:450,345.996,9.6953e-283,9.6953e-283,,,0.0922728,9.6953e-283,9.6953e-283,,,31.798,9.6953e-283,9.6953e-283
07/07/2023 13:58:44:657,345.998,1.45371e-282,1.45371e-282,,,0.0918003,1.45371e-282,1.45371e-282,,,31.798,1.45371e-282,1.45371e-282
07/07/2023 13:58:44:861,345.998,9.15731e-283,9.15731e-283,,,0.0918003,9.15731e-283,9.15731e-283,,,31.7393,9.15731e-283,9.15731e-283
07/07/2023 13:58:45:065,345.996,4.30845e-282,4.30845e-282,,,0.0917697,4.30845e-282,4.30845e-282,,,31.7393,4.30845e-282,4.30845e-282
07/07/2023 13:58:45:265,345.996,2.58465e-282,2.58465e-282,,,0.0917697,2.58465e-282,2.58465e-282,,,31.8065,2.58465e-282,2.58465e-282
07/07/2023 13:58:45:482,345.996,1.45371e-282,1.45371e-282,,,0.0917697,1.45371e-282,1.45371e-282,,,32.0066,1.45371e-282,1.45371e-282
07/07/2023 13:58:45:849,345.997,9.69512e-283,9.69512e-283,,,0.092298,9.69512e-283,9.69512e-283,,,31.351,9.69512e-283,9.69512e-283
07/07/2023 13:58:46:265,345.997,9.15714e-283,9.15714e-283,,,0.0906464,9.15714e-283,9.15714e-283,,,31.3891,9.15714e-283,9.15714e-283
07/07/2023 13:58:46:471,345.997,1.5031e-307,1.5031e-307,,,0.0906464,1.5031e-307,1.5031e-307,,,31.6526,1.5031e-307,1.5031e-307
07/07/2023 13:58:46:683,345.996,1.50307e-307,1.50307e-307,,,0.0913081,1.50307e-307,1.50307e-307,,,31.6526,1.50307e-307,1.50307e-307
07/07/2023 13:58:46:871,345.996,1.46323e-261,1.46323e-261,,,0.0913081,1.46323e-261,1.46323e-261,,,31.5983,1.46323e-261,1.46323e-261
07/07/2023 13:58:47:091,345.997,1.98783e-262,1.98783e-262,,,0.0911364,1.98783e-262,1.98783e-262,,,31.5983,1.98783e-262,1.98783e-262
07/07/2023 13:58:47:299,345.997,1.50402e-307,1.50402e-307,,,0.0911364,1.50402e-307,1.50402e-307,,,31.5057,1.50402e-307,1.50402e-307
07/07/2023 13:58:47:500,345.997,1.8443e-261,1.8443e-261,,,0.0911222,1.8443e-261,1.8443e-261,,,31.5799,1.8443e-261,1.8443e-261
07/07/2023 13:58:47:701,345.996,1.46323e-261,1.46323e-261,,,0.0913182,1.46323e-261,1.46323e-261,,,31.5799,1.46323e-261,1.46323e-261
07/07/2023 13:58:47:910,345.996,4.76967e-262,4.76967e-262,,,0.0913182,4.76967e-262,4.76967e-262,,,31.8419,4.76967e-262,4.76967e-262
07/07/2023 13:58:48:122,345.996,1.82909e-262,1.82909e-262,,,0.0919416,1.82909e-262,1.82909e-262,,,31.7994,1.82909e-262,1.82909e-262
07/07/2023 13:58:48:707,345.997,3.65814e-262,3.65814e-262,,,0.0918011,3.65814e-262,3.65814e-262,,,31.7994,3.65814e-262,3.65814e-262
07/07/2023 13:58:48:901,345.997,7.63382e-262,7.63382e-262,,,0.0918011,7.63382e-262,7.63382e-262,,,31.8441,7.63382e-262,7.63382e-262
07/07/2023 13:58:49:121,345.997,1.50408e-307,1.50408e-307,,,0.0919778,1.50408e-307,1.50408e-307,,,31.8441,1.50408e-307,1.50408e-307
07/07/2023 13:58:49:322,345.997,8.14921e-261,8.14921e-261,,,0.0919778,8.14921e-261,8.14921e-261,,,31.356,8.14921e-261,8.14921e-261
07/07/2023 13:58:49:533,345.997,1.50408e-307,1.50408e-307,,,0.0905767,1.50408e-307,1.50408e-307,,,31.356,1.50408e-307,1.50408e-307
07/07/2023 13:58:49:732,345.996,1.50403e-307,1.50403e-307,,,0.0905767,1.50403e-307,1.50403e-307,,,31.356,1.50403e-307,1.50403e-307
07/07/2023 13:58:49:938,345.996,8.34431e-308,8.34431e-308,,,0.0905767,8.34431e-308,8.34431e-308,,,31.4131,8.34431e-308,8.34431e-308
07/07/2023 13:58:50:134,345.997,8.34487e-308,8.34487e-308,,,0.0907558,8.34487e-308,8.34487e-308,,,31.4131,8.34487e-308,8.34487e-308
07/07/2023 13:58:50:345,345.997,8.34431e-308,8.34431e-308,,,0.0907558,8.34431e-308,8.34431e-308,,,31.7735,8.34431e-308,8.34431e-308
07/07/2023 13:58:50:716,345.996,8.34551e-308,8.34551e-308,,,0.0917733,8.34551e-308,8.34551e-308,,,31.7735,8.34551e-308,8.34551e-308
