Unnamed: 0;Datetime;Iset;Igrid_avg;Vgrid_avg;Icharger;Vcharger
;05/07/2023 16:51;0;0.3;229.5;0.1;347.7
;05/07/2023 16:51;0;0.3;229.5;0.1;347.7
;05/07/2023 16:51;0;0.3;229.4;0.1;347.7
;05/07/2023 16:51;0;0.3;229.2;0.1;347.7
;05/07/2023 16:51;0;0.3;229.4;0.1;347.7
;05/07/2023 16:51;0;0.3;229.4;0.1;347.7
;05/07/2023 16:51;0;0.3;229.4;0.1;347.7
;05/07/2023 16:51;0;0.3;229.4;0.1;347.7
;05/07/2023 16:51;0;0.3;229.4;0.1;347.7
;05/07/2023 16:51;0;0.3;229.3;0.1;347.7
;05/07/2023 16:51;0;0.3;229.2;0.1;347.7
;05/07/2023 16:52;0;0.3;229.3;0.1;347.7
;05/07/2023 16:52;0;0.3;229.4;0.1;347.7
;05/07/2023 16:52;0;0.3;229.0;0.1;347.7
;05/07/2023 16:52;0;0.3;228.8;0.1;347.7
;05/07/2023 16:52;0;0.3;228.8;0.1;347.7
;05/07/2023 16:52;0;0.3;228.8;0.1;347.7
;05/07/2023 16:52;0;0.3;228.8;0.1;347.7
;05/07/2023 16:52;0;0.3;228.7;0.1;347.7
;05/07/2023 16:52;0;0.3;228.7;0.1;347.7
;05/07/2023 16:52;0;0.3;228.7;0.1;347.7
;05/07/2023 16:52;0;0.3;228.6;0.1;347.7
;05/07/2023 16:52;0;0.3;228.5;0.1;347.7
;05/07/2023 16:52;0;0.3;228.8;0.1;347.7
;05/07/2023 16:52;0;0.3;228.9;0.1;347.7
;05/07/2023 16:52;0;0.3;228.9;0.1;347.7
;05/07/2023 16:52;0;0.3;228.7;0.1;347.7
;05/07/2023 16:52;0;0.3;228.6;0.1;347.7
;05/07/2023 16:52;0;0.3;228.7;0.1;347.7
;05/07/2023 16:52;0;0.3;228.7;0.1;347.5
;05/07/2023 16:52;0;0.3;228.7;0.1;347.7
;05/07/2023 16:53;0;0.3;228.4;0.1;347.7
;05/07/2023 16:53;0;0.3;228.5;0.1;347.7
;05/07/2023 16:53;0;0.3;228.5;0.1;347.7
;05/07/2023 16:53;0;0.3;228.4;0.1;347.7
;05/07/2023 16:53;0;0.3;228.4;0.1;347.7
;05/07/2023 16:53;0;0.3;228.2;0.1;347.7
;05/07/2023 16:53;0;0.3;228.1;0.1;347.7
;05/07/2023 16:53;0;0.3;228.3;0.1;347.7
