Unnamed: 0,Datetime,Iset,Igrid_avg,Vgrid_avg,Icharger,Vcharger
,2023-07-05 14:22:04,20.0,10.4,229.4,20.2,349.0
,2023-07-05 14:22:07,20.0,10.4,229.6,20.2,348.8
,2023-07-05 14:22:10,20.0,0.0,0.0,0.0,0.0
,2023-07-05 14:22:13,20.0,10.4,229.4,20.2,349.0
,2023-07-05 14:22:16,20.0,10.4,229.6,20.2,349.0
,2023-07-05 14:22:20,20.0,10.4,229.6,20.1,349.0
,2023-07-05 14:22:23,20.0,10.4,229.5,20.2,349.0
,2023-07-05 14:22:26,0.0,10.4,229.6,20.2,349.0
,2023-07-05 14:22:29,0.0,0.4,231.2,0.1,347.9
,2023-07-05 14:22:32,0.0,0.3,231.1,0.1,348.1
,2023-07-05 14:22:35,0.0,0.3,231.3,0.1,347.9
,2023-07-05 14:22:37,0.0,0.3,231.2,0.1,347.9
,2023-07-05 14:22:40,0.0,0.3,231.4,0.1,347.9
,2023-07-05 14:22:42,0.0,0.3,231.3,0.1,347.9
,2023-07-05 14:22:45,0.0,0.3,231.4,0.1,347.9
,2023-07-05 14:22:48,0.0,0.3,231.4,0.1,347.9
,2023-07-05 14:22:50,0.0,0.3,231.6,0.1,347.9
,2023-07-05 14:22:53,0.0,0.3,231.7,0.1,348.1
,2023-07-05 14:22:55,0.0,0.3,231.6,0.1,347.9
,2023-07-05 14:22:58,0.0,0.3,231.8,0.1,347.9
,2023-07-05 14:23:00,0.0,0.3,231.8,0.1,347.9
,2023-07-05 14:23:03,0.0,0.3,231.8,0.1,347.9
,2023-07-05 14:23:05,0.0,0.3,231.7,0.1,348.1
,2023-07-05 14:23:08,0.0,0.3,231.6,0.1,348.1
,2023-07-05 14:23:10,0.0,0.3,231.6,0.1,348.1
,2023-07-05 14:23:13,0.0,0.3,231.5,0.1,348.1
,2023-07-05 14:23:15,0.0,0.3,231.4,0.1,348.1
,2023-07-05 14:23:18,0.0,0.3,231.4,0.1,347.9
,2023-07-05 14:23:20,0.0,0.3,231.5,0.1,348.1
,2023-07-05 14:23:23,0.0,0.3,231.4,0.1,347.9
,2023-07-05 14:23:26,0.0,0.3,231.3,0.1,348.1
,2023-07-05 14:23:28,0.0,0.3,231.5,0.1,347.9
,2023-07-05 14:23:31,0.0,0.3,231.6,0.1,348.1
,2023-07-05 14:23:33,0.0,0.3,231.5,0.1,348.1
,2023-07-05 14:23:36,0.0,0.3,231.6,0.1,348.1
,2023-07-05 14:23:38,0.0,0.3,231.7,0.1,347.9
,2023-07-05 14:23:41,0.0,0.3,231.7,0.1,348.1
,2023-07-05 14:23:43,0.0,0.3,231.8,0.1,348.1
,2023-07-05 14:23:45,0.0,0.3,231.7,0.1,347.9
,2023-07-05 14:23:48,0.0,0.3,231.8,0.1,348.1
,2023-07-05 14:23:50,0.0,0.3,231.8,0.1,347.9
,2023-07-05 14:23:52,0.0,0.3,231.8,0.1,348.1
,2023-07-05 14:23:54,0.0,0.3,231.9,0.1,348.1
,2023-07-05 14:23:57,0.0,0.3,231.9,0.1,347.9
,2023-07-05 14:23:59,0.0,0.3,231.8,0.1,347.9
,2023-07-05 14:24:01,0.0,0.3,231.8,0.1,348.1
,2023-07-05 14:24:04,0.0,0.3,231.8,0.1,348.1
,2023-07-05 14:24:06,0.0,0.3,231.5,0.1,347.9
,2023-07-05 14:24:08,0.0,0.3,231.6,0.1,348.1
,2023-07-05 14:24:10,0.0,0.3,231.6,0.1,348.1
,2023-07-05 14:24:13,0.0,0.3,231.6,0.1,348.1
,2023-07-05 14:24:15,0.0,0.3,231.7,0.1,348.1
