Time,Voltage [U],Voltage [V],Voltage [W],,,Current [U],Current [V],Current [W],,,Power [U],Power [V],Power [W]
05/07/2023 14:17:08:914,345.996,2.13621e-306,2.13621e-306,,,0.0901391,2.13621e-306,2.13621e-306,,,31.2405,2.13621e-306,2.13621e-306
05/07/2023 14:17:09:720,345.996,8.01102e-307,8.01102e-307,,,0.0901984,8.01102e-307,8.01102e-307,,,31.2986,8.01102e-307,8.01102e-307
05/07/2023 14:17:10:723,345.995,1.29061e-306,1.29061e-306,,,0.0898641,1.29061e-306,1.29061e-306,,,31.1654,1.29061e-306,1.29061e-306
05/07/2023 14:17:11:749,345.995,1.24611e-306,1.24611e-306,,,0.0894545,1.24611e-306,1.24611e-306,,,31.0315,1.24611e-306,1.24611e-306
05/07/2023 14:17:12:740,345.996,1.11261e-306,1.11261e-306,,,0.0872425,1.11261e-306,1.11261e-306,,,30.1225,1.11261e-306,1.11261e-306
05/07/2023 14:17:13:783,345.995,8.01098e-307,8.01098e-307,,,0.0892261,8.01098e-307,8.01098e-307,,,30.8153,8.01098e-307,8.01098e-307
05/07/2023 14:17:14:792,345.996,1.37962e-306,1.37962e-306,,,0.0874162,1.37962e-306,1.37962e-306,,,30.1575,1.37962e-306,1.37962e-306
05/07/2023 14:17:15:811,345.995,1.11261e-306,1.11261e-306,,,0.0896114,1.11261e-306,1.11261e-306,,,31.046,1.11261e-306,1.11261e-306
05/07/2023 14:17:16:813,345.997,7.56599e-307,7.56599e-307,,,-5.85458,7.56599e-307,7.56599e-307,,,-2028.14,7.56599e-307,7.56599e-307
05/07/2023 14:17:17:845,345.997,8.01101e-307,8.01101e-307,,,-5.87947,8.01101e-307,8.01101e-307,,,-2034.11,8.01101e-307,8.01101e-307
05/07/2023 14:17:18:844,345.998,1.502e-307,1.502e-307,,,-5.88004,1.502e-307,1.502e-307,,,-2034.35,1.502e-307,1.502e-307
05/07/2023 14:17:19:869,345.999,1.50199e-307,1.50199e-307,,,-5.88048,1.50199e-307,1.50199e-307,,,-2034.54,1.50199e-307,1.50199e-307
05/07/2023 14:17:20:891,346.003,7.56577e-307,7.56577e-307,,,-5.88015,7.56577e-307,7.56577e-307,,,-2034.44,7.56577e-307,7.56577e-307
05/07/2023 14:17:21:904,346.004,1.3796e-306,1.3796e-306,,,-5.88071,1.3796e-306,1.3796e-306,,,-2034.56,1.3796e-306,1.3796e-306
05/07/2023 14:17:22:920,346.004,1.60217e-306,1.60217e-306,,,-5.88059,1.60217e-306,1.60217e-306,,,-2034.54,1.60217e-306,1.60217e-306
05/07/2023 14:17:23:944,346.006,1.3796e-306,1.3796e-306,,,-5.88116,1.3796e-306,1.3796e-306,,,-2034.7,1.3796e-306,1.3796e-306
05/07/2023 14:17:24:963,346.008,7.56591e-307,7.56591e-307,,,-5.88139,7.56591e-307,7.56591e-307,,,-2034.73,7.56591e-307,7.56591e-307
05/07/2023 14:17:25:969,346.009,1.33512e-306,1.33512e-306,,,-5.88151,1.33512e-306,1.33512e-306,,,-2034.9,1.33512e-306,1.33512e-306
05/07/2023 14:17:26:964,346.011,9.34606e-307,9.34606e-307,,,-5.88163,9.34606e-307,9.34606e-307,,,-2035,9.34606e-307,9.34606e-307
05/07/2023 14:17:28:000,346.012,1.37959e-306,1.37959e-306,,,-5.88378,1.37959e-306,1.37959e-306,,,-2035.47,1.37959e-306,1.37959e-306
05/07/2023 14:17:29:010,346.014,1.50201e-307,1.50201e-307,,,-5.88378,1.50201e-307,1.50201e-307,,,-2035.46,1.50201e-307,1.50201e-307
05/07/2023 14:17:30:040,346.017,4.22784e-307,4.22784e-307,,,-5.88547,4.22784e-307,4.22784e-307,,,-2036.29,4.22784e-307,4.22784e-307
05/07/2023 14:17:31:052,346.017,1.50201e-307,1.50201e-307,,,-5.88259,1.50201e-307,1.50201e-307,,,-2035.25,1.50201e-307,1.50201e-307
