Datetime,Building Load (kWh),PV (kWh),Price (Euros/kWh),EV3 (A),EV3 (kW),EV2 (A),EV2 (kW),EV1 (A),EV1 (kW),EV0 (A),EV0 (kW)
2022-12-12 08:10:00,13.364399999999996,0.006,0.505,6.0,2.036999980067914,6.0,2.0369999800582246,13.77,4.673324823448197,0.0,0.0
2022-12-12 08:15:00,13.750799999999998,0.006,0.505,6.0,2.03699998008208,6.0,2.03699998008151,11.67,3.962094556186551,0.0,0.0
2022-12-12 08:20:00,13.095799999999995,0.006,0.505,6.0,2.0369999800422383,6.0,2.036999980049917,15.22,5.1677255732249785,0.0,0.0
2022-12-12 08:25:00,13.443199999999996,0.0058,0.505,6.0,2.036999980057458,6.0,2.0369999800685346,13.34,4.528649101379423,0.0,0.0
2022-12-12 08:30:00,13.0378,0.0062,0.505,6.0,2.0369999800395475,6.0,2.036999980047125,15.53,5.274115607910099,0.0,0.0
2022-12-12 08:35:00,13.06,0.007,0.505,6.0,2.0369999800406142,6.0,2.0369999800482312,15.41,5.231780473005619,0.0,0.0
2022-12-12 08:40:00,13.046199999999995,0.0102,0.505,6.0,2.0369999800475034,6.0,2.0369999800442984,15.47,5.251291448223338,0.0,0.0
2022-12-12 08:45:00,13.8056,-0.0202,0.505,6.0,2.03699998008575,6.0,2.036999980081934,11.52,3.909451736211648,0.0,0.0
2022-12-12 08:50:00,13.643800000000006,-0.0606,0.505,6.0,2.036999980074805,6.0,2.036999980070646,12.61,4.281632792183088,0.0,0.0
2022-12-12 08:55:00,13.129400000000002,-0.1082,0.505,6.0,2.0369999800458185,6.0,2.03699998004264,15.66,5.31608261119973,0.0,0.0
2022-12-12 09:00:00,13.891999999999996,-0.1768,0.56062,6.0,2.0369999799830394,6.0,2.036999979980745,6.0,2.0369999807183152,0.0,0.0
2022-12-12 09:05:00,13.9158,-0.2367999999999999,0.56062,6.0,2.036999979984592,6.0,2.0369999799819443,6.0,2.036999980731063,0.0,0.0
2022-12-12 09:10:00,14.521000000000004,-0.2908,0.56062,6.0,2.0369999799651337,6.0,2.036999979963065,6.0,2.036999980564412,0.0,0.0
2022-12-12 09:15:00,14.450399999999998,-0.3767999999999999,0.56062,6.0,2.036999979973934,6.0,2.036999979967029,6.0,2.036999980606398,0.0,0.0
2022-12-12 09:20:00,18.831399999999995,-0.5102,0.56062,6.0,2.03699997987063,6.0,2.03699997986723,6.0,2.0369999800700644,0.0,0.0
2022-12-12 09:25:00,19.1416,-0.6914,0.56062,6.0,2.0369999798689427,6.0,2.0369999798645093,6.0,2.036999980062844,0.0,0.0
2022-12-12 09:30:00,13.2908,-0.9462,0.56062,6.0,2.036999979778053,6.0,2.036999979779049,6.0,2.036999980332953,0.0,0.0
2022-12-12 09:35:00,13.171800000000005,-1.2806,0.56062,6.0,2.0369999797865663,6.0,2.0369999797877134,6.0,2.0369999805775985,0.0,0.0
2022-12-12 09:40:00,13.382000000000003,-1.5946,0.56062,6.0,2.036999979788655,6.0,2.0369999797898,6.0,2.036999980659636,0.0,0.0
2022-12-12 09:45:00,14.985,-1.8432,0.56062,6.0,2.036999979764715,6.0,2.0369999797663616,6.0,2.0369999801134813,0.0,0.0
2022-12-12 09:50:00,16.682000000000002,-2.0696000000000003,0.56062,6.0,2.036999979952164,6.0,2.036999979951437,6.0,2.0369999804756604,0.0,0.0
2022-12-12 09:55:00,15.531199999999998,-2.2748,0.56062,6.0,2.036999979763459,6.0,2.036999979764268,6.0,2.036999980092714,0.0,0.0
2022-12-12 10:00:00,14.3192,-2.5502,0.51399,6.0,2.0369999797740617,6.0,2.036999979775005,17.62,5.981990916818931,0.0,0.0
2022-12-12 10:05:00,13.918999999999992,-2.8418,0.51399,6.0,2.036999980020078,6.0,2.036999980017208,20.0,6.790000050253769,0.0,0.0
2022-12-12 10:10:00,13.385200000000005,-3.2784,0.51399,6.0,2.036999980056693,6.0,2.036999980061323,20.0,6.790000064525851,0.0,0.0
2022-12-12 10:15:00,15.076999999999996,-3.705,0.51399,6.0,2.0369999800112337,6.0,2.036999980014925,19.66,6.675745424016998,0.0,0.0
2022-12-12 10:20:00,15.692600000000002,-4.086399999999999,0.51399,6.0,2.0369999800202465,6.0,2.036999980024116,18.46,6.266482718964244,0.0,0.0
2022-12-12 10:25:00,14.468599999999997,-4.413,0.51399,6.0,2.036999979785779,6.0,2.0369999797869145,20.0,6.790000066726024,0.0,0.0
2022-12-12 10:30:00,13.4644,-4.7752,0.51399,6.0,2.036999979812184,6.0,2.036999979813739,20.0,6.790000067338887,0.0,0.0
2022-12-12 10:35:00,16.814799999999998,-5.1938,0.51399,6.0,2.0369999797719047,6.0,2.036999979772846,18.38,6.240619820151368,0.0,0.0
2022-12-12 10:40:00,16.1514,-5.4972,0.51399,6.0,2.036999980036231,6.0,2.0369999800334124,20.0,6.790000067889111,0.0,0.0
2022-12-12 10:45:00,14.4426,-5.8826,0.51399,6.0,2.036999980148428,6.0,2.036999980133854,20.0,6.790000067891805,0.0,0.0
2022-12-12 10:50:00,15.197400000000002,-6.1584,0.51399,6.0,2.036999980114807,6.0,2.036999980110798,20.0,6.79000006789451,0.0,0.0
2022-12-12 10:55:00,14.2956,-6.4652,0.51399,6.0,2.036999980200729,6.0,2.036999980187841,20.0,6.790000067510116,0.0,0.0
